row_id,settlement,region_kingdom,demographic_group,population
422,Karthoon,Turmish,half-elves,0
422,Karthoon,Turmish,half-orcs,0
422,Karthoon,Turmish,misc.,0
423,Merrydell,Turmish,humans,7022
423,Merrydell,Turmish,dwarves,1658
423,Merrydell,Turmish,halflings,0
423,Merrydell,Turmish,elves,0
423,Merrydell,Turmish,gnomes,0
423,Merrydell,Turmish,half-elves,0
423,Merrydell,Turmish,half-orcs,0
423,Merrydell,Turmish,misc.,0
424,Moonhunt Down,Turmish,humans,2664
424,Moonhunt Down,Turmish,dwarves,10
424,Moonhunt Down,Turmish,halflings,0
424,Moonhunt Down,Turmish,elves,0
424,Moonhunt Down,Turmish,gnomes,29
424,Moonhunt Down,Turmish,half-elves,0
424,Moonhunt Down,Turmish,half-orcs,0
424,Moonhunt Down,Turmish,misc.,0
425,Morningstar Hollows,Turmish,humans,18036
425,Morningstar Hollows,Turmish,dwarves,18
425,Morningstar Hollows,Turmish,halflings,0
425,Morningstar Hollows,Turmish,elves,37
425,Morningstar Hollows,Turmish,gnomes,0
425,Morningstar Hollows,Turmish,half-elves,425
425,Morningstar Hollows,Turmish,half-orcs,0
425,Morningstar Hollows,Turmish,misc.,0
426,Nonthal,Turmish,humans,13218
426,Nonthal,Turmish,dwarves,0
426,Nonthal,Turmish,halflings,106
426,Nonthal,Turmish,elves,0
426,Nonthal,Turmish,gnomes,0
426,Nonthal,Turmish,half-elves,0
426,Nonthal,Turmish,half-orcs,0
426,Nonthal,Turmish,misc.,0
427,Peldrathan’s Pool,Turmish,humans,895
427,Peldrathan’s Pool,Turmish,dwarves,0
427,Peldrathan’s Pool,Turmish,halflings,55
427,Peldrathan’s Pool,Turmish,elves,0
427,Peldrathan’s Pool,Turmish,gnomes,0
427,Peldrathan’s Pool,Turmish,half-elves,0
427,Peldrathan’s Pool,Turmish,half-orcs,0
427,Peldrathan’s Pool,Turmish,misc.,0
428,Oberiner’s Well,Turmish,humans,6497
428,Oberiner’s Well,Turmish,dwarves,0
428,Oberiner’s Well,Turmish,halflings,0
428,Oberiner’s Well,Turmish,elves,6
428,Oberiner’s Well,Turmish,gnomes,52
428,Oberiner’s Well,Turmish,half-elves,0
428,Oberiner’s Well,Turmish,half-orcs,0
428,Oberiner’s Well,Turmish,misc.,0
429,Quorngar,Turmish,humans,8
429,Quorngar,Turmish,dwarves,346
429,Quorngar,Turmish,halflings,0
429,Quorngar,Turmish,elves,3
429,Quorngar,Turmish,gnomes,0
429,Quorngar,Turmish,half-elves,17
429,Quorngar,Turmish,half-orcs,0
429,Quorngar,Turmish,misc.,0
430,Ravilar’s Cloak,Turmish,humans,732
430,Ravilar’s Cloak,Turmish,dwarves,0
430,Ravilar’s Cloak,Turmish,halflings,10
430,Ravilar’s Cloak,Turmish,elves,0
430,Ravilar’s Cloak,Turmish,gnomes,0
430,Ravilar’s Cloak,Turmish,half-elves,0
430,Ravilar’s Cloak,Turmish,half-orcs,0
430,Ravilar’s Cloak,Turmish,misc.,0
431,Regalia,Turmish,humans,665
431,Regalia,Turmish,dwarves,1
431,Regalia,Turmish,halflings,0
431,Regalia,Turmish,elves,0
431,Regalia,Turmish,gnomes,0
431,Regalia,Turmish,half-elves,0
431,Regalia,Turmish,half-orcs,0
431,Regalia,Turmish,misc.,0
432,Sambryntyn,Turmish,humans,4548
432,Sambryntyn,Turmish,dwarves,0
432,Sambryntyn,Turmish,halflings,15
432,Sambryntyn,Turmish,elves,0
432,Sambryntyn,Turmish,gnomes,512
432,Sambryntyn,Turmish,half-elves,0
432,Sambryntyn,Turmish,half-orcs,0
432,Sambryntyn,Turmish,misc.,0
433,Starfall,Turmish,humans,4581
433,Starfall,Turmish,dwarves,0
433,Starfall,Turmish,halflings,225
433,Starfall,Turmish,elves,0
433,Starfall,Turmish,gnomes,0
433,Starfall,Turmish,half-elves,0
433,Starfall,Turmish,half-orcs,0
433,Starfall,Turmish,misc.,0
434,Swordslake Creek,Turmish,humans,749
434,Swordslake Creek,Turmish,dwarves,0
434,Swordslake Creek,Turmish,halflings,9
434,Swordslake Creek,Turmish,elves,0
434,Swordslake Creek,Turmish,gnomes,0
434,Swordslake Creek,Turmish,half-elves,0
434,Swordslake Creek,Turmish,half-orcs,0
434,Swordslake Creek,Turmish,misc.,0
435,Tamring,Turmish,humans,6718
435,Tamring,Turmish,dwarves,0
435,Tamring,Turmish,halflings,0
435,Tamring,Turmish,elves,0
435,Tamring,Turmish,gnomes,0
435,Tamring,Turmish,half-elves,0
435,Tamring,Turmish,half-orcs,0
435,Tamring,Turmish,misc.,0
436,Ulver’s Lance,Turmish,humans,5706
436,Ulver’s Lance,Turmish,dwarves,0
436,Ulver’s Lance,Turmish,halflings,0
436,Ulver’s Lance,Turmish,elves,4148
436,Ulver’s Lance,Turmish,gnomes,0
436,Ulver’s Lance,Turmish,half-elves,0
436,Ulver’s Lance,Turmish,half-orcs,0
436,Ulver’s Lance,Turmish,misc.,0
437,Velorn’s Valor,Turmish,humans,488
437,Velorn’s Valor,Turmish,dwarves,0
437,Velorn’s Valor,Turmish,halflings,0
437,Velorn’s Valor,Turmish,elves,0
437,Velorn’s Valor,Turmish,gnomes,0
437,Velorn’s Valor,Turmish,half-elves,0
437,Velorn’s Valor,Turmish,half-orcs,0
437,Velorn’s Valor,Turmish,misc.,0
438,Vollermore,Turmish,humans,259
438,Vollermore,Turmish,dwarves,52
438,Vollermore,Turmish,halflings,80
438,Vollermore,Turmish,elves,100
438,Vollermore,Turmish,gnomes,0
438,Vollermore,Turmish,half-elves,0
438,Vollermore,Turmish,half-orcs,0
438,Vollermore,Turmish,misc.,0
439,Wyvernstone,Turmish,humans,14
439,Wyvernstone,Turmish,dwarves,0
439,Wyvernstone,Turmish,halflings,0
439,Wyvernstone,Turmish,elves,0
439,Wyvernstone,Turmish,gnomes,354
439,Wyvernstone,Turmish,half-elves,0
439,Wyvernstone,Turmish,half-orcs,4487
439,Wyvernstone,Turmish,misc.,0
440,Xorhun,Turmish,humans,8291
440,Xorhun,Turmish,dwarves,8
440,Xorhun,Turmish,halflings,0
440,Xorhun,Turmish,elves,0
440,Xorhun,Turmish,gnomes,0
440,Xorhun,Turmish,half-elves,0
440,Xorhun,Turmish,half-orcs,0
440,Xorhun,Turmish,misc.,0
441,Zustild,Turmish,humans,2333
441,Zustild,Turmish,dwarves,0
441,Zustild,Turmish,halflings,1583
441,Zustild,Turmish,elves,0
441,Zustild,Turmish,gnomes,985
441,Zustild,Turmish,half-elves,0
441,Zustild,Turmish,half-orcs,0
441,Zustild,Turmish,misc.,0
442,Unthalass,Unther,humans,158047
442,Unthalass,Unther,dwarves,0
442,Unthalass,Unther,halflings,0
442,Unthalass,Unther,misc.,0
443,Dalath,Unther,humans,6177
443,Dalath,Unther,dwarves,0
443,Dalath,Unther,halflings,0
443,Dalath,Unther,misc.,0
444,Firetrees,Unther,humans,7257
444,Firetrees,Unther,dwarves,0
444,Firetrees,Unther,halflings,0
444,Firetrees,Unther,misc.,0
445,Kaoll,Unther,humans,18776
445,Kaoll,Unther,dwarves,0
445,Kaoll,Unther,halflings,0
445,Kaoll,Unther,misc.,0
446,Messemprar,Unther,humans,15444
446,Messemprar,Unther,dwarves,0
446,Messemprar,Unther,halflings,0
446,Messemprar,Unther,misc.,15
447,Red Haven,Unther,humans,1562
447,Red Haven,Unther,dwarves,0
447,Red Haven,Unther,halflings,0
447,Red Haven,Unther,misc.,0
448,Sadamzar,Unther,humans,9150
448,Sadamzar,Unther,dwarves,0
448,Sadamzar,Unther,halflings,0
448,Sadamzar,Unther,misc.,0
449,Shussel,Unther,humans,8852
449,Shussel,Unther,dwarves,0
449,Shussel,Unther,halflings,0
449,Shussel,Unther,misc.,0
450,Ssintar,Unther,humans,3843
450,Ssintar,Unther,dwarves,0
450,Ssintar,Unther,halflings,0
450,Ssintar,Unther,misc.,0
451,Waterdeep,The Sword Coast,humans,1302013
451,Waterdeep,The Sword Coast,dwarves,0
451,Waterdeep,The Sword Coast,elves,0
451,Waterdeep,The Sword Coast,halflings,0
451,Waterdeep,The Sword Coast,half-elves,45826
451,Waterdeep,The Sword Coast,gnomes,0
451,Waterdeep,The Sword Coast,half-orcs,0
451,Waterdeep,The Sword Coast,misc.,0
452,Amphail,The Sword Coast,humans,525
452,Amphail,The Sword Coast,dwarves,190
452,Amphail,The Sword Coast,elves,0
452,Amphail,The Sword Coast,halflings,26
452,Amphail,The Sword Coast,half-elves,9
452,Amphail,The Sword Coast,gnomes,0
452,Amphail,The Sword Coast,half-orcs,0
452,Amphail,The Sword Coast,misc.,0
453,Rassalantar,The Sword Coast,humans,42
453,Rassalantar,The Sword Coast,dwarves,11
453,Rassalantar,The Sword Coast,elves,127
453,Rassalantar,The Sword Coast,halflings,0
453,Rassalantar,The Sword Coast,half-elves,7
453,Rassalantar,The Sword Coast,gnomes,0
453,Rassalantar,The Sword Coast,half-orcs,0
453,Rassalantar,The Sword Coast,misc.,0
454,Tharqualnaar,The Sword Coast,humans,315
454,Tharqualnaar,The Sword Coast,dwarves,0
454,Tharqualnaar,The Sword Coast,elves,9
454,Tharqualnaar,The Sword Coast,halflings,98
454,Tharqualnaar,The Sword Coast,half-elves,94
454,Tharqualnaar,The Sword Coast,gnomes,2
454,Tharqualnaar,The Sword Coast,half-orcs,0
454,Tharqualnaar,The Sword Coast,misc.,0
455,T’Quession,The Sword Coast,humans,51
455,T’Quession,The Sword Coast,dwarves,0
455,T’Quession,The Sword Coast,elves,170
455,T’Quession,The Sword Coast,halflings,0
455,T’Quession,The Sword Coast,half-elves,0
455,T’Quession,The Sword Coast,gnomes,0
455,T’Quession,The Sword Coast,half-orcs,0
455,T’Quession,The Sword Coast,misc.,0
456,Neverwinter,The Sword Coast,half-elves,14117
456,Neverwinter,The Sword Coast,humans,5882
456,Neverwinter,The Sword Coast,tieflings,588
456,Neverwinter,The Sword Coast,dragonborn,1470
456,Neverwinter,The Sword Coast,eladrin,882
456,Neverwinter,The Sword Coast,elves,2352
456,Neverwinter,The Sword Coast,dwarves,2352
456,Neverwinter,The Sword Coast,orcs,294
456,Neverwinter,The Sword Coast,half-orcs,294
457,Baldur's Gate,The Sword Coast,half-elves,35000
457,Baldur's Gate,The Sword Coast,humans,50000
457,Baldur's Gate,The Sword Coast,elves,10000
457,Baldur's Gate,The Sword Coast,dwarves,10000
457,Baldur's Gate,The Sword Coast,orcs,1250
457,Baldur's Gate,The Sword Coast,half-orcs,1250
458,Phandalin,The Sword Coast,half-elves,42
458,Phandalin,The Sword Coast,humans,60
458,Phandalin,The Sword Coast,elves,12
458,Phandalin,The Sword Coast,dwarves,12
458,Phandalin,The Sword Coast,orcs,1
458,Phandalin,The Sword Coast,half-orcs,1
459,Daggerford,The Sword Coast,half-elves,336
459,Daggerford,The Sword Coast,humans,480
459,Daggerford,The Sword Coast,elves,96
459,Daggerford,The Sword Coast,dwarves,96
459,Daggerford,The Sword Coast,orcs,12
459,Daggerford,The Sword Coast,half-orcs,12
460,Mirabar,The Sword Coast,humans,14593
460,Mirabar,The Sword Coast,dwarves,26649
460,Mirabar,The Sword Coast,elves,465
460,Mirabar,The Sword Coast,half-elves,507
460,Mirabar,The Sword Coast,halflings,0
460,Mirabar,The Sword Coast,gnomes,84
460,Mirabar,The Sword Coast,half-orcs,0
460,Mirabar,The Sword Coast,misc.,0
461,Secomber,The Sword Coast,half-elves,252
461,Secomber,The Sword Coast,humans,360
461,Secomber,The Sword Coast,elves,72
461,Secomber,The Sword Coast,dwarves,72
461,Secomber,The Sword Coast,orcs,9
461,Secomber,The Sword Coast,half-orcs,9
462,Longsaddle,The Sword Coast,half-elves,25
462,Longsaddle,The Sword Coast,humans,36
462,Longsaddle,The Sword Coast,elves,7
462,Longsaddle,The Sword Coast,dwarves,7
462,Longsaddle,The Sword Coast,orcs,0
462,Longsaddle,The Sword Coast,half-orcs,0
463,Zundbridge,The Sword Coast,humans,168
463,Zundbridge,The Sword Coast,dwarves,0
463,Zundbridge,The Sword Coast,elves,1
463,Zundbridge,The Sword Coast,halflings,0
463,Zundbridge,The Sword Coast,half-elves,0
463,Zundbridge,The Sword Coast,gnomes,0
463,Zundbridge,The Sword Coast,half-orcs,49
463,Zundbridge,The Sword Coast,misc.,0
464,Velprintalar,Aglarond,humans,5013
464,Velprintalar,Aglarond,half-elves,60629
464,Velprintalar,Aglarond,elves,263
464,Velprintalar,Aglarond,misc.,65
465,Corth,Aglarond,humans,19
465,Corth,Aglarond,half-elves,449
465,Corth,Aglarond,elves,4
465,Corth,Aglarond,misc.,0
466,Dahst,Aglarond,humans,216
466,Dahst,Aglarond,half-elves,71
466,Dahst,Aglarond,elves,1
466,Dahst,Aglarond,misc.,0
467,Dlusk,Aglarond,humans,89
467,Dlusk,Aglarond,half-elves,857
467,Dlusk,Aglarond,elves,0
467,Dlusk,Aglarond,misc.,0
468,Emmech,Aglarond,humans,2096
468,Emmech,Aglarond,half-elves,5181
468,Emmech,Aglarond,elves,0
468,Emmech,Aglarond,misc.,0
469,Findar,Aglarond,humans,95
469,Findar,Aglarond,half-elves,197
469,Findar,Aglarond,elves,1
469,Findar,Aglarond,misc.,0
470,Furthinghome,Aglarond,humans,33100
470,Furthinghome,Aglarond,half-elves,7021
470,Furthinghome,Aglarond,elves,0
470,Furthinghome,Aglarond,misc.,0
471,Glarondar,Aglarond,humans,55
471,Glarondar,Aglarond,half-elves,5527
471,Glarondar,Aglarond,elves,5
471,Glarondar,Aglarond,misc.,0
472,Halendos,Aglarond,humans,117
472,Halendos,Aglarond,half-elves,89
472,Halendos,Aglarond,elves,0
472,Halendos,Aglarond,misc.,0
473,Ingdal’s Arm,Aglarond,humans,968
473,Ingdal’s Arm,Aglarond,half-elves,0
473,Ingdal’s Arm,Aglarond,elves,0
473,Ingdal’s Arm,Aglarond,misc.,0
474,Mesring,Aglarond,humans,85
474,Mesring,Aglarond,half-elves,13
474,Mesring,Aglarond,elves,0
474,Mesring,Aglarond,misc.,0
475,Orithar,Aglarond,humans,128
475,Orithar,Aglarond,half-elves,375
475,Orithar,Aglarond,elves,0
475,Orithar,Aglarond,misc.,0
476,Osker,Aglarond,humans,189
476,Osker,Aglarond,half-elves,523
476,Osker,Aglarond,elves,0
476,Osker,Aglarond,misc.,0
477,Relkath’s Foot,Aglarond,humans,4702
477,Relkath’s Foot,Aglarond,half-elves,464
477,Relkath’s Foot,Aglarond,elves,41
477,Relkath’s Foot,Aglarond,misc.,10
478,Thayguard,Aglarond,humans,4935
478,Thayguard,Aglarond,half-elves,49
478,Thayguard,Aglarond,elves,0
478,Thayguard,Aglarond,misc.,0
479,Urst,Aglarond,humans,827
479,Urst,Aglarond,half-elves,146
479,Urst,Aglarond,elves,0
479,Urst,Aglarond,misc.,0
480,Urve,Aglarond,humans,475
480,Urve,Aglarond,half-elves,2
480,Urve,Aglarond,elves,0
480,Urve,Aglarond,misc.,0
481,Evermeet,Evereska,elves,117
481,Evermeet,Evereska,humans,0
482,Greyhome,Evereska,elves,517
482,Greyhome,Evereska,humans,0
483,Greyshield,Evereska,elves,5300
483,Greyshield,Evereska,humans,0
484,Leuthilspar,Evermeet,elves,48267
484,Leuthilspar,Evermeet,humans,0
485,Drelagara,Evermeet,elves,3000
485,Drelagara,Evermeet,humans,0
486,Elion,Evermeet,elves,1152
486,Elion,Evermeet,humans,284
487,Erial,Evermeet,elves,2245
487,Erial,Evermeet,humans,2755
488,Iumathiashae,Evermeet,elves,4600
488,Iumathiashae,Evermeet,humans,0
489,Nimlith,Evermeet,elves,1036
489,Nimlith,Evermeet,humans,0
490,Ruith,Evermeet,elves,10426
490,Ruith,Evermeet,humans,0
491,Sumbrar,Evermeet,elves,2430
491,Sumbrar,Evermeet,humans,0
492,Taltempla,Evermeet,elves,11670
492,Taltempla,Evermeet,humans,0
493,Gundbarg,Gundarlun,humans,12031
494,Ruathym,Ruathym,humans,4471
494,Ruathym,Ruathym,halflings,154
494,Ruathym,Ruathym,dwarves,144
494,Ruathym,Ruathym,half-elves,99
494,Ruathym,Ruathym,elves,49
495,Hastor,Ruathym,humans,2007
495,Hastor,Ruathym,halflings,70
495,Hastor,Ruathym,dwarves,70
495,Hastor,Ruathym,half-elves,47
495,Hastor,Ruathym,elves,22
496,Holgerstead,Ruathym,humans,2119
496,Holgerstead,Ruathym,halflings,70
496,Holgerstead,Ruathym,dwarves,68
496,Holgerstead,Ruathym,half-elves,46
496,Holgerstead,Ruathym,elves,23
497,Rethgaard,Ruathym,humans,2146
497,Rethgaard,Ruathym,halflings,67
497,Rethgaard,Ruathym,dwarves,72
497,Rethgaard,Ruathym,half-elves,46
497,Rethgaard,Ruathym,elves,23
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),humans,678
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),halflings,23
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),dwarves,22
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),half-elves,14
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),elves,7
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),humans,340
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),halflings,11
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),dwarves,11
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),half-elves,7
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),elves,3
500,Uttersea,Tuern,humans,1739
500,Uttersea,Tuern,halflings,54
500,Uttersea,Tuern,dwarves,56
500,Uttersea,Tuern,half-elves,35
500,Uttersea,Tuern,elves,18
501,Throne Rock,Tuern,humans,421
501,Throne Rock,Tuern,halflings,14
501,Throne Rock,Tuern,dwarves,13
501,Throne Rock,Tuern,half-elves,9
501,Throne Rock,Tuern,elves,4
503,Cuthbert Castle,Hartsvale,humans,431
503,Cuthbert Castle,Hartsvale,misc.,0
504,Stagwick,Hartsvale,humans,532
504,Stagwick,Hartsvale,misc.,0
505,Wendel Manor,Hartsvale,humans,84
505,Wendel Manor,Hartsvale,misc.,10
506,Windward Town,Hartsvale,humans,389
506,Windward Town,Hartsvale,misc.,0
507,Wynn Castle,Hartsvale,humans,130
507,Wynn Castle,Hartsvale,firbolg,6
507,Wynn Castle,Hartsvale,misc.,0
508,Sambar,Lantan,humans,610
508,Sambar,Lantan,gnomes,284
508,Sambar,Lantan,vengeance-obsessed cat (Silky),1
509,Anchoril,Lantan,humans,132
509,Anchoril,Lantan,gnomes,0
509,Anchoril,Lantan,sentient wombats,2
510,Baelrah,Lantan,humans,54
510,Baelrah,Lantan,gnomes,71
511,Darluj,Lantan,humans,16
511,Darluj,Lantan,gnomes,122
512,Dtakkar,Lantan,humans,0
512,Dtakkar,Lantan,gnomes,320
513,Illul,Lantan,humans,48
513,Illul,Lantan,gnomes,1
513,Illul,Lantan,platypuses,79
514,Lethtar,Lantan,humans,126
514,Lethtar,Lantan,gnomes,3
515,Sundrah,Lantan,humans,38
515,Sundrah,Lantan,gnomes,89
516,Sujjar,Lantan,humans,124
516,Sujjar,Lantan,gnomes,0
517,Tsan,Lantan,humans,28
517,Tsan,Lantan,gnomes,99
518,Sheirtalar,Lapaliiya,humans,0
518,Sheirtalar,Lapaliiya,yuan-ti,28076
518,Sheirtalar,Lapaliiya,gnomes,18527
518,Sheirtalar,Lapaliiya,dwarves,5293
519,Abreon,Lapaliiya,humans,0
519,Abreon,Lapaliiya,yuan-ti,3118
519,Abreon,Lapaliiya,gnomes,631
519,Abreon,Lapaliiya,dwarves,856
520,Dungar,Lapaliiya,humans,36
520,Dungar,Lapaliiya,yuan-ti,41
520,Dungar,Lapaliiya,gnomes,851
520,Dungar,Lapaliiya,dwarves,0
521,Ilyaport,Lapaliiya,humans,0
521,Ilyaport,Lapaliiya,yuan-ti,906
521,Ilyaport,Lapaliiya,gnomes,1094
521,Ilyaport,Lapaliiya,dwarves,0
522,Ithmong,Lapaliiya,humans,13594
522,Ithmong,Lapaliiya,yuan-ti,21815
522,Ithmong,Lapaliiya,gnomes,10287
522,Ithmong,Lapaliiya,dwarves,229
523,Lapalgard,Lapaliiya,humans,0
523,Lapalgard,Lapaliiya,yuan-ti,1667
523,Lapalgard,Lapaliiya,gnomes,290
523,Lapalgard,Lapaliiya,dwarves,1712
524,Lhazantal,Lapaliiya,humans,0
524,Lhazantal,Lapaliiya,yuan-ti,6
524,Lhazantal,Lapaliiya,gnomes,165
524,Lhazantal,Lapaliiya,dwarves,725
525,Lushpool,Lapaliiya,humans,68
525,Lushpool,Lapaliiya,yuan-ti,17008
525,Lushpool,Lapaliiya,gnomes,17
525,Lushpool,Lapaliiya,dwarves,0
526,Malaxer,Lapaliiya,humans,0
526,Malaxer,Lapaliiya,yuan-ti,305
526,Malaxer,Lapaliiya,gnomes,89
526,Malaxer,Lapaliiya,dwarves,25
527,Mierskar,Lapaliiya,humans,0
527,Mierskar,Lapaliiya,yuan-ti,94
527,Mierskar,Lapaliiya,gnomes,69
527,Mierskar,Lapaliiya,dwarves,1
528,Ormpur,Lapaliiya,humans,830
528,Ormpur,Lapaliiya,yuan-ti,22233
528,Ormpur,Lapaliiya,gnomes,593
528,Ormpur,Lapaliiya,dwarves,71
529,Sammaresh,Lapaliiya,humans,16700
529,Sammaresh,Lapaliiya,yuan-ti,2007
529,Sammaresh,Lapaliiya,gnomes,1696
529,Sammaresh,Lapaliiya,dwarves,289
530,Sheirlantar,Lapaliiya,humans,1
530,Sheirlantar,Lapaliiya,yuan-ti,51
530,Sheirlantar,Lapaliiya,gnomes,2
530,Sheirlantar,Lapaliiya,dwarves,20
531,Uzurr,Lapaliiya,humans,12
531,Uzurr,Lapaliiya,yuan-ti,744
531,Uzurr,Lapaliiya,gnomes,234
531,Uzurr,Lapaliiya,dwarves,0
532,Zashuma,Lapaliiya,humans,6
532,Zashuma,Lapaliiya,yuan-ti,1
532,Zashuma,Lapaliiya,gnomes,503
532,Zashuma,Lapaliiya,dwarves,877
533,Beluir,Luiren,halflings,25062
533,Beluir,Luiren,humans,459
533,Beluir,Luiren,elves,0
533,Beluir,Luiren,half-elves,0
534,Ammathluir,Luiren,halflings,9353
534,Ammathluir,Luiren,humans,0
534,Ammathluir,Luiren,elves,0
534,Ammathluir,Luiren,half-elves,0
535,Chethel,Luiren,halflings,14618
535,Chethel,Luiren,humans,0
535,Chethel,Luiren,elves,0
535,Chethel,Luiren,half-elves,0
536,Crimel,Luiren,halflings,939
536,Crimel,Luiren,humans,0
536,Crimel,Luiren,elves,0
536,Crimel,Luiren,half-elves,0
537,Djannath,Luiren,halflings,788
537,Djannath,Luiren,humans,0
537,Djannath,Luiren,elves,75
537,Djannath,Luiren,half-elves,0
538,Fasruil,Luiren,halflings,3160
538,Fasruil,Luiren,humans,0
538,Fasruil,Luiren,elves,0
538,Fasruil,Luiren,half-elves,0
539,Krenadir,Luiren,halflings,485
539,Krenadir,Luiren,humans,0
539,Krenadir,Luiren,elves,0
539,Krenadir,Luiren,half-elves,0
540,Lluirvale,Luiren,halflings,1515
540,Lluirvale,Luiren,humans,0
540,Lluirvale,Luiren,elves,0
540,Lluirvale,Luiren,half-elves,0
541,Otennath,Luiren,halflings,367
541,Otennath,Luiren,humans,0
541,Otennath,Luiren,elves,0
541,Otennath,Luiren,half-elves,0
542,Shoun,Luiren,halflings,16185
542,Shoun,Luiren,humans,0
542,Shoun,Luiren,elves,0
542,Shoun,Luiren,half-elves,0
543,Silverymoon,The Silver Marches,humans,457
543,Silverymoon,The Silver Marches,dwarves,36701
543,Silverymoon,The Silver Marches,elves,0
543,Silverymoon,The Silver Marches,half-elves,952
543,Silverymoon,The Silver Marches,halflings,0
543,Silverymoon,The Silver Marches,gnomes,0
543,Silverymoon,The Silver Marches,half-orcs,0
543,Silverymoon,The Silver Marches,misc.,0
544,Auvandell,The Silver Marches,humans,487
544,Auvandell,The Silver Marches,dwarves,14
544,Auvandell,The Silver Marches,elves,0
544,Auvandell,The Silver Marches,half-elves,0
544,Auvandell,The Silver Marches,halflings,0
544,Auvandell,The Silver Marches,gnomes,0
544,Auvandell,The Silver Marches,half-orcs,0
544,Auvandell,The Silver Marches,misc.,0
545,Blumberg,The Silver Marches,humans,16
545,Blumberg,The Silver Marches,dwarves,0
545,Blumberg,The Silver Marches,elves,897
545,Blumberg,The Silver Marches,half-elves,12
545,Blumberg,The Silver Marches,halflings,0
545,Blumberg,The Silver Marches,gnomes,0
545,Blumberg,The Silver Marches,half-orcs,0
545,Blumberg,The Silver Marches,misc.,0
546,Citadel Adbar,Dwarfholds of the North,humans,8357
546,Citadel Adbar,Dwarfholds of the North,dwarves,2210
546,Citadel Adbar,Dwarfholds of the North,elves,3138
546,Citadel Adbar,Dwarfholds of the North,half-elves,4847
546,Citadel Adbar,Dwarfholds of the North,halflings,0
546,Citadel Adbar,Dwarfholds of the North,gnomes,18
546,Citadel Adbar,Dwarfholds of the North,half-orcs,0
546,Citadel Adbar,Dwarfholds of the North,misc.,0
547,Citadel Felbarr,Dwarfholds of the North,humans,212
547,Citadel Felbarr,Dwarfholds of the North,dwarves,5357
547,Citadel Felbarr,Dwarfholds of the North,elves,0
547,Citadel Felbarr,Dwarfholds of the North,half-elves,6
547,Citadel Felbarr,Dwarfholds of the North,halflings,1291
547,Citadel Felbarr,Dwarfholds of the North,gnomes,0
547,Citadel Felbarr,Dwarfholds of the North,half-orcs,0
547,Citadel Felbarr,Dwarfholds of the North,misc.,0
548,Deadsnows,The Silver Marches,humans,131
548,Deadsnows,The Silver Marches,dwarves,0
548,Deadsnows,The Silver Marches,elves,346
548,Deadsnows,The Silver Marches,half-elves,295
548,Deadsnows,The Silver Marches,halflings,0
548,Deadsnows,The Silver Marches,gnomes,18
548,Deadsnows,The Silver Marches,half-orcs,0
548,Deadsnows,The Silver Marches,misc.,0
549,Everlund,The Silver Marches,humans,19691
549,Everlund,The Silver Marches,dwarves,0
549,Everlund,The Silver Marches,elves,731
549,Everlund,The Silver Marches,half-elves,0
549,Everlund,The Silver Marches,halflings,41
549,Everlund,The Silver Marches,gnomes,0
549,Everlund,The Silver Marches,half-orcs,418
549,Everlund,The Silver Marches,misc.,0
550,Hilltop,The Silver Marches,humans,6
550,Hilltop,The Silver Marches,dwarves,66
550,Hilltop,The Silver Marches,elves,18
550,Hilltop,The Silver Marches,half-elves,0
550,Hilltop,The Silver Marches,halflings,0
550,Hilltop,The Silver Marches,gnomes,13
550,Hilltop,The Silver Marches,half-orcs,0
550,Hilltop,The Silver Marches,misc.,0
551,Jalanthar,The Silver Marches,humans,20
551,Jalanthar,The Silver Marches,dwarves,182
551,Jalanthar,The Silver Marches,elves,2
551,Jalanthar,The Silver Marches,half-elves,0
551,Jalanthar,The Silver Marches,halflings,3
551,Jalanthar,The Silver Marches,gnomes,0
551,Jalanthar,The Silver Marches,half-orcs,0
551,Jalanthar,The Silver Marches,misc.,0
552,Khelb,The Silver Marches,humans,5499
552,Khelb,The Silver Marches,dwarves,9474
552,Khelb,The Silver Marches,elves,30
552,Khelb,The Silver Marches,half-elves,0
552,Khelb,The Silver Marches,halflings,213
552,Khelb,The Silver Marches,gnomes,0
552,Khelb,The Silver Marches,half-orcs,0
552,Khelb,The Silver Marches,misc.,0
553,Lhuvenhead,The Silver Marches,humans,7247
553,Lhuvenhead,The Silver Marches,dwarves,12
553,Lhuvenhead,The Silver Marches,elves,4659
553,Lhuvenhead,The Silver Marches,half-elves,72
553,Lhuvenhead,The Silver Marches,halflings,48
553,Lhuvenhead,The Silver Marches,gnomes,0
553,Lhuvenhead,The Silver Marches,half-orcs,0
553,Lhuvenhead,The Silver Marches,misc.,0
554,Mithral Hall,Dwarfholds of the North,humans,2696
554,Mithral Hall,Dwarfholds of the North,dwarves,2180
