row_id,settlement,region_kingdom,import_item
532,Zashuma,Lapaliiya,['armour'
532,Zashuma,Lapaliiya,'beef'
532,Zashuma,Lapaliiya,'gems'
532,Zashuma,Lapaliiya,'fruit'
532,Zashuma,Lapaliiya,'iron'
532,Zashuma,Lapaliiya,'jewellery'
532,Zashuma,Lapaliiya,'pottery'
532,Zashuma,Lapaliiya,'weapons']
533,Beluir,Luiren,['metalwork items'
533,Beluir,Luiren,'livestock']
534,Ammathluir,Luiren,['metalwork items'
534,Ammathluir,Luiren,'livestock']
535,Chethel,Luiren,['metalwork items'
535,Chethel,Luiren,'livestock']
536,Crimel,Luiren,['metalwork items'
536,Crimel,Luiren,'livestock']
537,Djannath,Luiren,['metalwork items'
537,Djannath,Luiren,'livestock']
538,Fasruil,Luiren,['metalwork items'
538,Fasruil,Luiren,'livestock']
539,Krenadir,Luiren,['metalwork items'
539,Krenadir,Luiren,'livestock']
540,Lluirvale,Luiren,['metalwork items'
540,Lluirvale,Luiren,'livestock']
541,Otennath,Luiren,['metalwork items'
541,Otennath,Luiren,'livestock']
542,Shoun,Luiren,['metalwork items'
542,Shoun,Luiren,'livestock']
543,Silverymoon,The Silver Marches,['armour'
543,Silverymoon,The Silver Marches,'books'
543,Silverymoon,The Silver Marches,'manufactured goods'
543,Silverymoon,The Silver Marches,'pottery'
543,Silverymoon,The Silver Marches,'spices'
543,Silverymoon,The Silver Marches,'wine']
544,Auvandell,The Silver Marches,['armour'
544,Auvandell,The Silver Marches,'books'
544,Auvandell,The Silver Marches,'manufactured goods'
544,Auvandell,The Silver Marches,'pottery'
544,Auvandell,The Silver Marches,'spices'
544,Auvandell,The Silver Marches,'wine']
545,Blumberg,The Silver Marches,['armour'
545,Blumberg,The Silver Marches,'books'
545,Blumberg,The Silver Marches,'manufactured goods'
545,Blumberg,The Silver Marches,'pottery'
545,Blumberg,The Silver Marches,'spices'
545,Blumberg,The Silver Marches,'wine']
546,Citadel Adbar,Dwarfholds of the North,['armour'
546,Citadel Adbar,Dwarfholds of the North,'books'
546,Citadel Adbar,Dwarfholds of the North,'manufactured goods'
546,Citadel Adbar,Dwarfholds of the North,'pottery'
546,Citadel Adbar,Dwarfholds of the North,'spices'
546,Citadel Adbar,Dwarfholds of the North,'wine']
547,Citadel Felbarr,Dwarfholds of the North,['armour'
547,Citadel Felbarr,Dwarfholds of the North,'books'
547,Citadel Felbarr,Dwarfholds of the North,'manufactured goods'
547,Citadel Felbarr,Dwarfholds of the North,'pottery'
547,Citadel Felbarr,Dwarfholds of the North,'spices'
547,Citadel Felbarr,Dwarfholds of the North,'wine']
548,Deadsnows,The Silver Marches,['armour'
548,Deadsnows,The Silver Marches,'books'
548,Deadsnows,The Silver Marches,'manufactured goods'
548,Deadsnows,The Silver Marches,'pottery'
548,Deadsnows,The Silver Marches,'spices'
548,Deadsnows,The Silver Marches,'wine']
549,Everlund,The Silver Marches,['armour'
549,Everlund,The Silver Marches,'books'
549,Everlund,The Silver Marches,'manufactured goods'
549,Everlund,The Silver Marches,'pottery'
549,Everlund,The Silver Marches,'spices'
549,Everlund,The Silver Marches,'wine']
550,Hilltop,The Silver Marches,['armour'
550,Hilltop,The Silver Marches,'books'
550,Hilltop,The Silver Marches,'manufactured goods'
550,Hilltop,The Silver Marches,'pottery'
550,Hilltop,The Silver Marches,'spices'
550,Hilltop,The Silver Marches,'wine']
551,Jalanthar,The Silver Marches,['armour'
551,Jalanthar,The Silver Marches,'books'
551,Jalanthar,The Silver Marches,'manufactured goods'
551,Jalanthar,The Silver Marches,'pottery'
551,Jalanthar,The Silver Marches,'spices'
551,Jalanthar,The Silver Marches,'wine']
552,Khelb,The Silver Marches,['armour'
552,Khelb,The Silver Marches,'books'
552,Khelb,The Silver Marches,'manufactured goods'
552,Khelb,The Silver Marches,'pottery'
552,Khelb,The Silver Marches,'spices'
552,Khelb,The Silver Marches,'wine']
553,Lhuvenhead,The Silver Marches,['armour'
553,Lhuvenhead,The Silver Marches,'books'
553,Lhuvenhead,The Silver Marches,'manufactured goods'
553,Lhuvenhead,The Silver Marches,'pottery'
553,Lhuvenhead,The Silver Marches,'spices'
553,Lhuvenhead,The Silver Marches,'wine']
554,Mithral Hall,Dwarfholds of the North,['armour'
554,Mithral Hall,Dwarfholds of the North,'books'
554,Mithral Hall,Dwarfholds of the North,'manufactured goods'
554,Mithral Hall,Dwarfholds of the North,'pottery'
554,Mithral Hall,Dwarfholds of the North,'spices'
554,Mithral Hall,Dwarfholds of the North,'wine']
555,Newfort,The Silver Marches,['armour'
555,Newfort,The Silver Marches,'books'
555,Newfort,The Silver Marches,'manufactured goods'
555,Newfort,The Silver Marches,'pottery'
555,Newfort,The Silver Marches,'spices'
555,Newfort,The Silver Marches,'wine']
556,Quaervaar,The Silver Marches,['armour'
556,Quaervaar,The Silver Marches,'books'
556,Quaervaar,The Silver Marches,'manufactured goods'
556,Quaervaar,The Silver Marches,'pottery'
556,Quaervaar,The Silver Marches,'spices'
556,Quaervaar,The Silver Marches,'wine']
557,Rauvincross,The Silver Marches,['armour'
557,Rauvincross,The Silver Marches,'books'
557,Rauvincross,The Silver Marches,'manufactured goods'
557,Rauvincross,The Silver Marches,'pottery'
557,Rauvincross,The Silver Marches,'spices'
557,Rauvincross,The Silver Marches,'wine']
558,Rivermoot,The Silver Marches,['armour'
558,Rivermoot,The Silver Marches,'books'
558,Rivermoot,The Silver Marches,'manufactured goods'
558,Rivermoot,The Silver Marches,'pottery'
558,Rivermoot,The Silver Marches,'spices'
558,Rivermoot,The Silver Marches,'wine']
559,Sundabar,Dwarfholds of the North,['armour'
559,Sundabar,Dwarfholds of the North,'books'
559,Sundabar,Dwarfholds of the North,'manufactured goods'
559,Sundabar,Dwarfholds of the North,'pottery'
559,Sundabar,Dwarfholds of the North,'spices'
559,Sundabar,Dwarfholds of the North,'wine']
560,Winter's Edge,The Silver Marches,['armour'
560,Winter's Edge,The Silver Marches,'books'
560,Winter's Edge,The Silver Marches,'manufactured goods'
560,Winter's Edge,The Silver Marches,'pottery'
560,Winter's Edge,The Silver Marches,'spices'
560,Winter's Edge,The Silver Marches,'wine']
562,Mintarn,The Sword Coast,['moonshae wood'
562,Mintarn,The Sword Coast,'mabadann oysters']
563,Orlumbor,Orlumbor,['wood']
564,Farr Windward,Orlumbor,['wood']
565,Caer Callidyrr,Moonshae,['coal'
565,Caer Callidyrr,Moonshae,'horses'
565,Caer Callidyrr,Moonshae,'minor magical items'
565,Caer Callidyrr,Moonshae,'ore'
565,Caer Callidyrr,Moonshae,'parchment'
565,Caer Callidyrr,Moonshae,'silk']
566,Aithelar,Moonshae,['coal'
566,Aithelar,Moonshae,'horses'
566,Aithelar,Moonshae,'minor magical items'
566,Aithelar,Moonshae,'ore'
566,Aithelar,Moonshae,'parchment'
566,Aithelar,Moonshae,'silk']
567,Blackstone,Moonshae,['coal'
567,Blackstone,Moonshae,'horses'
567,Blackstone,Moonshae,'minor magical items'
567,Blackstone,Moonshae,'ore'
567,Blackstone,Moonshae,'parchment'
567,Blackstone,Moonshae,'silk']
568,Blythe,Moonshae,['coal'
568,Blythe,Moonshae,'horses'
568,Blythe,Moonshae,'minor magical items'
568,Blythe,Moonshae,'ore'
568,Blythe,Moonshae,'parchment'
568,Blythe,Moonshae,'silk']
569,Borth,Moonshae,['coal'
569,Borth,Moonshae,'horses'
569,Borth,Moonshae,'minor magical items'
569,Borth,Moonshae,'ore'
569,Borth,Moonshae,'parchment'
569,Borth,Moonshae,'silk']
570,Bounty,Moonshae,['coal'
570,Bounty,Moonshae,'horses'
570,Bounty,Moonshae,'minor magical items'
570,Bounty,Moonshae,'ore'
570,Bounty,Moonshae,'parchment'
570,Bounty,Moonshae,'silk']
571,Brannoch,Moonshae,['coal'
571,Brannoch,Moonshae,'horses'
571,Brannoch,Moonshae,'minor magical items'
571,Brannoch,Moonshae,'ore'
571,Brannoch,Moonshae,'parchment'
571,Brannoch,Moonshae,'silk']
572,Bray,Moonshae,['coal'
572,Bray,Moonshae,'horses'
572,Bray,Moonshae,'minor magical items'
572,Bray,Moonshae,'ore'
572,Bray,Moonshae,'parchment'
572,Bray,Moonshae,'silk']
573,Cambro,Moonshae,['coal'
573,Cambro,Moonshae,'horses'
573,Cambro,Moonshae,'minor magical items'
573,Cambro,Moonshae,'ore'
573,Cambro,Moonshae,'parchment'
573,Cambro,Moonshae,'silk']
574,Caer Corwell,Moonshae,['coal'
574,Caer Corwell,Moonshae,'horses'
574,Caer Corwell,Moonshae,'minor magical items'
574,Caer Corwell,Moonshae,'ore'
574,Caer Corwell,Moonshae,'parchment'
574,Caer Corwell,Moonshae,'silk']
575,Caer Moray,Moonshae,['coal'
575,Caer Moray,Moonshae,'horses'
575,Caer Moray,Moonshae,'minor magical items'
575,Caer Moray,Moonshae,'ore'
575,Caer Moray,Moonshae,'parchment'
575,Caer Moray,Moonshae,'silk']
576,Caer Westphal,Moonshae,['coal'
576,Caer Westphal,Moonshae,'horses'
576,Caer Westphal,Moonshae,'minor magical items'
576,Caer Westphal,Moonshae,'ore'
576,Caer Westphal,Moonshae,'parchment'
576,Caer Westphal,Moonshae,'silk']
577,Caervu,Moonshae,['coal'
577,Caervu,Moonshae,'horses'
577,Caervu,Moonshae,'minor magical items'
577,Caervu,Moonshae,'ore'
577,Caervu,Moonshae,'parchment'
577,Caervu,Moonshae,'silk']
578,Cobh,Moonshae,['coal'
578,Cobh,Moonshae,'horses'
578,Cobh,Moonshae,'minor magical items'
578,Cobh,Moonshae,'ore'
578,Cobh,Moonshae,'parchment'
578,Cobh,Moonshae,'silk']
579,Codfin,Moonshae,['coal'
579,Codfin,Moonshae,'horses'
579,Codfin,Moonshae,'minor magical items'
579,Codfin,Moonshae,'ore'
579,Codfin,Moonshae,'parchment'
579,Codfin,Moonshae,'silk']
580,Codscove,Moonshae,['coal'
580,Codscove,Moonshae,'horses'
580,Codscove,Moonshae,'minor magical items'
580,Codscove,Moonshae,'ore'
580,Codscove,Moonshae,'parchment'
580,Codscove,Moonshae,'silk']
581,Doncastle,Moonshae,['coal'
581,Doncastle,Moonshae,'horses'
581,Doncastle,Moonshae,'minor magical items'
581,Doncastle,Moonshae,'ore'
581,Doncastle,Moonshae,'parchment'
581,Doncastle,Moonshae,'silk']
582,Dorset,Moonshae,['coal'
582,Dorset,Moonshae,'horses'
582,Dorset,Moonshae,'minor magical items'
582,Dorset,Moonshae,'ore'
582,Dorset,Moonshae,'parchment'
582,Dorset,Moonshae,'silk']
583,Dultann,Moonshae,['coal'
583,Dultann,Moonshae,'horses'
583,Dultann,Moonshae,'minor magical items'
583,Dultann,Moonshae,'ore'
583,Dultann,Moonshae,'parchment'
583,Dultann,Moonshae,'silk']
584,Dynnatt,Moonshae,['coal'
584,Dynnatt,Moonshae,'horses'
584,Dynnatt,Moonshae,'minor magical items'
584,Dynnatt,Moonshae,'ore'
584,Dynnatt,Moonshae,'parchment'
584,Dynnatt,Moonshae,'silk']
585,Dynnegall,Moonshae,['coal'
585,Dynnegall,Moonshae,'horses'
585,Dynnegall,Moonshae,'minor magical items'
585,Dynnegall,Moonshae,'ore'
585,Dynnegall,Moonshae,'parchment'
585,Dynnegall,Moonshae,'silk']
586,Elyssyrr,Moonshae,['coal'
586,Elyssyrr,Moonshae,'horses'
586,Elyssyrr,Moonshae,'minor magical items'
586,Elyssyrr,Moonshae,'ore'
586,Elyssyrr,Moonshae,'parchment'
586,Elyssyrr,Moonshae,'silk']
587,Farview,Moonshae,['coal'
587,Farview,Moonshae,'horses'
587,Farview,Moonshae,'minor magical items'
587,Farview,Moonshae,'ore'
587,Farview,Moonshae,'parchment'
587,Farview,Moonshae,'silk']
588,Fenton,Moonshae,['coal'
588,Fenton,Moonshae,'horses'
588,Fenton,Moonshae,'minor magical items'
588,Fenton,Moonshae,'ore'
588,Fenton,Moonshae,'parchment'
588,Fenton,Moonshae,'silk']
589,Grady,Moonshae,['coal'
589,Grady,Moonshae,'horses'
589,Grady,Moonshae,'minor magical items'
589,Grady,Moonshae,'ore'
589,Grady,Moonshae,'parchment'
589,Grady,Moonshae,'silk']
590,Graystone,Moonshae,['coal'
590,Graystone,Moonshae,'horses'
590,Graystone,Moonshae,'minor magical items'
590,Graystone,Moonshae,'ore'
590,Graystone,Moonshae,'parchment'
590,Graystone,Moonshae,'silk']
591,Grimstad,Moonshae,['coal'
591,Grimstad,Moonshae,'horses'
591,Grimstad,Moonshae,'minor magical items'
591,Grimstad,Moonshae,'ore'
591,Grimstad,Moonshae,'parchment'
591,Grimstad,Moonshae,'silk']
592,Harloch,Moonshae,['coal'
592,Harloch,Moonshae,'horses'
592,Harloch,Moonshae,'minor magical items'
592,Harloch,Moonshae,'ore'
592,Harloch,Moonshae,'parchment'
592,Harloch,Moonshae,'silk']
593,Hickorydale,Moonshae,['coal'
593,Hickorydale,Moonshae,'horses'
593,Hickorydale,Moonshae,'minor magical items'
593,Hickorydale,Moonshae,'ore'
593,Hickorydale,Moonshae,'parchment'
593,Hickorydale,Moonshae,'silk']
594,Horsa,Moonshae,['coal'
594,Horsa,Moonshae,'horses'
594,Horsa,Moonshae,'minor magical items'
594,Horsa,Moonshae,'ore'
594,Horsa,Moonshae,'parchment'
594,Horsa,Moonshae,'silk']
595,Horst,Moonshae,['coal'
595,Horst,Moonshae,'horses'
595,Horst,Moonshae,'minor magical items'
595,Horst,Moonshae,'ore'
595,Horst,Moonshae,'parchment'
595,Horst,Moonshae,'silk']
596,Highhome,Moonshae,['coal'
596,Highhome,Moonshae,'horses'
596,Highhome,Moonshae,'minor magical items'
596,Highhome,Moonshae,'ore'
596,Highhome,Moonshae,'parchment'
596,Highhome,Moonshae,'silk']
597,Highrock,Moonshae,['coal'
597,Highrock,Moonshae,'horses'
597,Highrock,Moonshae,'minor magical items'
597,Highrock,Moonshae,'ore'
597,Highrock,Moonshae,'parchment'
597,Highrock,Moonshae,'silk']
598,Holyhead,Moonshae,['coal'
598,Holyhead,Moonshae,'horses'
598,Holyhead,Moonshae,'minor magical items'
598,Holyhead,Moonshae,'ore'
598,Holyhead,Moonshae,'parchment'
598,Holyhead,Moonshae,'silk']
599,Horstall,Moonshae,['coal'
599,Horstall,Moonshae,'horses'
599,Horstall,Moonshae,'minor magical items'
599,Horstall,Moonshae,'ore'
599,Horstall,Moonshae,'parchment'
599,Horstall,Moonshae,'silk']
600,Hyoclaatl,Moonshae,['coal'
600,Hyoclaatl,Moonshae,'horses'
600,Hyoclaatl,Moonshae,'minor magical items'
600,Hyoclaatl,Moonshae,'ore'
600,Hyoclaatl,Moonshae,'parchment'
600,Hyoclaatl,Moonshae,'silk']
601,Kingsbay,Moonshae,['coal'
601,Kingsbay,Moonshae,'horses'
601,Kingsbay,Moonshae,'minor magical items'
601,Kingsbay,Moonshae,'ore'
601,Kingsbay,Moonshae,'parchment'
601,Kingsbay,Moonshae,'silk']
602,Koart,Moonshae,['coal'
602,Koart,Moonshae,'horses'
602,Koart,Moonshae,'minor magical items'
602,Koart,Moonshae,'ore'
602,Koart,Moonshae,'parchment'
602,Koart,Moonshae,'silk']
603,Kork,Moonshae,['coal'
603,Kork,Moonshae,'horses'
603,Kork,Moonshae,'minor magical items'
603,Kork,Moonshae,'ore'
603,Kork,Moonshae,'parchment'
603,Kork,Moonshae,'silk']
604,Kythyss,Moonshae,['coal'
604,Kythyss,Moonshae,'horses'
604,Kythyss,Moonshae,'minor magical items'
604,Kythyss,Moonshae,'ore'
604,Kythyss,Moonshae,'parchment'
604,Kythyss,Moonshae,'silk']
605,Lehigh,Moonshae,['coal'
605,Lehigh,Moonshae,'horses'
605,Lehigh,Moonshae,'minor magical items'
605,Lehigh,Moonshae,'ore'
605,Lehigh,Moonshae,'parchment'
605,Lehigh,Moonshae,'silk']
606,Llandrain,Moonshae,['coal'
606,Llandrain,Moonshae,'horses'
606,Llandrain,Moonshae,'minor magical items'
606,Llandrain,Moonshae,'ore'
606,Llandrain,Moonshae,'parchment'
606,Llandrain,Moonshae,'silk']
607,Llewellyn,Moonshae,['coal'
607,Llewellyn,Moonshae,'horses'
607,Llewellyn,Moonshae,'minor magical items'
607,Llewellyn,Moonshae,'ore'
607,Llewellyn,Moonshae,'parchment'
607,Llewellyn,Moonshae,'silk']
608,Lowhill,Moonshae,['coal'
608,Lowhill,Moonshae,'horses'
608,Lowhill,Moonshae,'minor magical items'
608,Lowhill,Moonshae,'ore'
608,Lowhill,Moonshae,'parchment'
608,Lowhill,Moonshae,'silk']
609,MacSheehan,Moonshae,['coal'
609,MacSheehan,Moonshae,'horses'
609,MacSheehan,Moonshae,'minor magical items'
609,MacSheehan,Moonshae,'ore'
609,MacSheehan,Moonshae,'parchment'
609,MacSheehan,Moonshae,'silk']
610,Manger,Moonshae,['coal'
610,Manger,Moonshae,'horses'
610,Manger,Moonshae,'minor magical items'
610,Manger,Moonshae,'ore'
610,Manger,Moonshae,'parchment'
610,Manger,Moonshae,'silk']
611,Myrrdale,Moonshae,['coal'
611,Myrrdale,Moonshae,'horses'
611,Myrrdale,Moonshae,'minor magical items'
611,Myrrdale,Moonshae,'ore'
611,Myrrdale,Moonshae,'parchment'
611,Myrrdale,Moonshae,'silk']
612,Ogden,Moonshae,['coal'
612,Ogden,Moonshae,'horses'
612,Ogden,Moonshae,'minor magical items'
612,Ogden,Moonshae,'ore'
612,Ogden,Moonshae,'parchment'
612,Ogden,Moonshae,'silk']
613,O’Malley,Moonshae,['coal'
613,O’Malley,Moonshae,'horses'
613,O’Malley,Moonshae,'minor magical items'
613,O’Malley,Moonshae,'ore'
613,O’Malley,Moonshae,'parchment'
613,O’Malley,Moonshae,'silk']
614,Pembroke,Moonshae,['coal'
614,Pembroke,Moonshae,'horses'
614,Pembroke,Moonshae,'minor magical items'
614,Pembroke,Moonshae,'ore'
614,Pembroke,Moonshae,'parchment'
614,Pembroke,Moonshae,'silk']
615,Pengram,Moonshae,['coal'
615,Pengram,Moonshae,'horses'
615,Pengram,Moonshae,'minor magical items'
615,Pengram,Moonshae,'ore'
615,Pengram,Moonshae,'parchment'
615,Pengram,Moonshae,'silk']
616,Pontswain,Moonshae,['coal'
616,Pontswain,Moonshae,'horses'
616,Pontswain,Moonshae,'minor magical items'
616,Pontswain,Moonshae,'ore'
616,Pontswain,Moonshae,'parchment'
616,Pontswain,Moonshae,'silk']
617,Regents Field,Moonshae,['coal'
617,Regents Field,Moonshae,'horses'
617,Regents Field,Moonshae,'minor magical items'
617,Regents Field,Moonshae,'ore'
617,Regents Field,Moonshae,'parchment'
617,Regents Field,Moonshae,'silk']
618,Storaad,Moonshae,['coal'
618,Storaad,Moonshae,'horses'
618,Storaad,Moonshae,'minor magical items'
618,Storaad,Moonshae,'ore'
618,Storaad,Moonshae,'parchment'
618,Storaad,Moonshae,'silk']
619,Tetauctaa,Moonshae,['coal'
619,Tetauctaa,Moonshae,'horses'
619,Tetauctaa,Moonshae,'minor magical items'
619,Tetauctaa,Moonshae,'ore'
619,Tetauctaa,Moonshae,'parchment'
619,Tetauctaa,Moonshae,'silk']
620,Thorndyke,Moonshae,['coal'
620,Thorndyke,Moonshae,'horses'
620,Thorndyke,Moonshae,'minor magical items'
620,Thorndyke,Moonshae,'ore'
620,Thorndyke,Moonshae,'parchment'
620,Thorndyke,Moonshae,'silk']
621,White Rock,Moonshae,['coal'
621,White Rock,Moonshae,'horses'
621,White Rock,Moonshae,'minor magical items'
621,White Rock,Moonshae,'ore'
621,White Rock,Moonshae,'parchment'
621,White Rock,Moonshae,'silk']
622,Wyngate,Moonshae,['coal'
622,Wyngate,Moonshae,'horses'
622,Wyngate,Moonshae,'minor magical items'
622,Wyngate,Moonshae,'ore'
622,Wyngate,Moonshae,'parchment'
622,Wyngate,Moonshae,'silk']
623,Skuld,Mulhorand,['fine timber'
623,Skuld,Mulhorand,'incense'
623,Skuld,Mulhorand,'iron'
623,Skuld,Mulhorand,'perfume'
623,Skuld,Mulhorand,'slaves'
623,Skuld,Mulhorand,'spices']
624,Aina,Mulhorand,['fine timber'
624,Aina,Mulhorand,'incense'
624,Aina,Mulhorand,'iron'
624,Aina,Mulhorand,'perfume'
624,Aina,Mulhorand,'slaves'
624,Aina,Mulhorand,'spices']
625,Delgora,Mulhorand,['fine timber'
625,Delgora,Mulhorand,'incense'
625,Delgora,Mulhorand,'iron'
625,Delgora,Mulhorand,'perfume'
625,Delgora,Mulhorand,'slaves'
625,Delgora,Mulhorand,'spices']
626,Gheldaneth,Mulhorand,['fine timber'
626,Gheldaneth,Mulhorand,'incense'
626,Gheldaneth,Mulhorand,'iron'
626,Gheldaneth,Mulhorand,'perfume'
626,Gheldaneth,Mulhorand,'slaves'
626,Gheldaneth,Mulhorand,'spices']
627,Jhalhoran,Mulhorand,['fine timber'
627,Jhalhoran,Mulhorand,'incense'
627,Jhalhoran,Mulhorand,'iron'
627,Jhalhoran,Mulhorand,'perfume'
627,Jhalhoran,Mulhorand,'slaves'
627,Jhalhoran,Mulhorand,'spices']
628,Klondor,Mulhorand,['fine timber'
628,Klondor,Mulhorand,'incense'
628,Klondor,Mulhorand,'iron'
628,Klondor,Mulhorand,'perfume'
628,Klondor,Mulhorand,'slaves'
628,Klondor,Mulhorand,'spices']
629,Maerlar,Mulhorand,['fine timber'
629,Maerlar,Mulhorand,'incense'
629,Maerlar,Mulhorand,'iron'
629,Maerlar,Mulhorand,'perfume'
629,Maerlar,Mulhorand,'slaves'
629,Maerlar,Mulhorand,'spices']
630,Mishtan,Mulhorand,['fine timber'
630,Mishtan,Mulhorand,'incense'
630,Mishtan,Mulhorand,'iron'
630,Mishtan,Mulhorand,'perfume'
630,Mishtan,Mulhorand,'slaves'
630,Mishtan,Mulhorand,'spices']
631,Neldorild,Mulhorand,['fine timber'
631,Neldorild,Mulhorand,'incense'
631,Neldorild,Mulhorand,'iron'
631,Neldorild,Mulhorand,'perfume'
631,Neldorild,Mulhorand,'slaves'
631,Neldorild,Mulhorand,'spices']
632,Rauthil,Mulhorand,['fine timber'
632,Rauthil,Mulhorand,'incense'
632,Rauthil,Mulhorand,'iron'
632,Rauthil,Mulhorand,'perfume'
632,Rauthil,Mulhorand,'slaves'
632,Rauthil,Mulhorand,'spices']
633,Sampranasz,Mulhorand,['fine timber'
633,Sampranasz,Mulhorand,'incense'
633,Sampranasz,Mulhorand,'iron'
633,Sampranasz,Mulhorand,'perfume'
633,Sampranasz,Mulhorand,'slaves'
633,Sampranasz,Mulhorand,'spices']
634,Sultim,Mulhorand,['fine timber'
634,Sultim,Mulhorand,'incense'
634,Sultim,Mulhorand,'iron'
634,Sultim,Mulhorand,'perfume'
634,Sultim,Mulhorand,'slaves'
634,Sultim,Mulhorand,'spices']
635,Surbroar,Mulhorand,['fine timber'
635,Surbroar,Mulhorand,'incense'
635,Surbroar,Mulhorand,'iron'
635,Surbroar,Mulhorand,'perfume'
635,Surbroar,Mulhorand,'slaves'
635,Surbroar,Mulhorand,'spices']
636,Ulzel,Mulhorand,['fine timber'
636,Ulzel,Mulhorand,'incense'
636,Ulzel,Mulhorand,'iron'
636,Ulzel,Mulhorand,'perfume'
636,Ulzel,Mulhorand,'slaves'
636,Ulzel,Mulhorand,'spices']
637,Bildoobaris,Narfell,['clothing'
637,Bildoobaris,Narfell,'jewellery']
638,Antlerbones,Narfell,['clothing'
638,Antlerbones,Narfell,'jewellery']
639,Hoarbridge,Narfell,['clothing'
639,Hoarbridge,Narfell,'jewellery']
640,Jiyyd,Narfell,['clothing'
640,Jiyyd,Narfell,'jewellery']
641,Nar-Sek Qu’encesta,Narfell,['clothing'
641,Nar-Sek Qu’encesta,Narfell,'jewellery']
642,Nar-Sek Qu’istrade,Narfell,['clothing'
642,Nar-Sek Qu’istrade,Narfell,'jewellery']
643,Nar-Sek Qu’tel,Narfell,['clothing'
643,Nar-Sek Qu’tel,Narfell,'jewellery']
644,N’Jast,Narfell,['clothing'
644,N’Jast,Narfell,'jewellery']
645,Peltarch,Narfell,['clothing'
645,Peltarch,Narfell,'jewellery']
646,Selmast,Narfell,['clothing'
646,Selmast,Narfell,'jewellery']
647,Snowcap,Narfell,['clothing'
647,Snowcap,Narfell,'jewellery']
