row_id,settlement,region_kingdom,export_item
331,Marakir,Tethyr,'carpets'
331,Marakir,Tethyr,'cheese'
331,Marakir,Tethyr,'cloth'
331,Marakir,Tethyr,'fish'
331,Marakir,Tethyr,'fruit'
331,Marakir,Tethyr,'livestock'
331,Marakir,Tethyr,'nuts'
331,Marakir,Tethyr,'pearls'
331,Marakir,Tethyr,'pipeweed'
331,Marakir,Tethyr,'rugs'
331,Marakir,Tethyr,'silk'
331,Marakir,Tethyr,'tea'
331,Marakir,Tethyr,'vegetables'
331,Marakir,Tethyr,'wine'
331,Marakir,Tethyr,'whale oil']
332,Maratimmir,Tethyr,['ambergris'
332,Maratimmir,Tethyr,'carpets'
332,Maratimmir,Tethyr,'cheese'
332,Maratimmir,Tethyr,'cloth'
332,Maratimmir,Tethyr,'fish'
332,Maratimmir,Tethyr,'fruit'
332,Maratimmir,Tethyr,'livestock'
332,Maratimmir,Tethyr,'nuts'
332,Maratimmir,Tethyr,'pearls'
332,Maratimmir,Tethyr,'pipeweed'
332,Maratimmir,Tethyr,'rugs'
332,Maratimmir,Tethyr,'silk'
332,Maratimmir,Tethyr,'tea'
332,Maratimmir,Tethyr,'vegetables'
332,Maratimmir,Tethyr,'wine'
332,Maratimmir,Tethyr,'whale oil']
333,Masamount,Tethyr,['ambergris'
333,Masamount,Tethyr,'carpets'
333,Masamount,Tethyr,'cheese'
333,Masamount,Tethyr,'cloth'
333,Masamount,Tethyr,'fish'
333,Masamount,Tethyr,'fruit'
333,Masamount,Tethyr,'livestock'
333,Masamount,Tethyr,'nuts'
333,Masamount,Tethyr,'pearls'
333,Masamount,Tethyr,'pipeweed'
333,Masamount,Tethyr,'rugs'
333,Masamount,Tethyr,'silk'
333,Masamount,Tethyr,'tea'
333,Masamount,Tethyr,'vegetables'
333,Masamount,Tethyr,'wine'
333,Masamount,Tethyr,'whale oil']
334,Monguldarath,Tethyr,['ambergris'
334,Monguldarath,Tethyr,'carpets'
334,Monguldarath,Tethyr,'cheese'
334,Monguldarath,Tethyr,'cloth'
334,Monguldarath,Tethyr,'fish'
334,Monguldarath,Tethyr,'fruit'
334,Monguldarath,Tethyr,'livestock'
334,Monguldarath,Tethyr,'nuts'
334,Monguldarath,Tethyr,'pearls'
334,Monguldarath,Tethyr,'pipeweed'
334,Monguldarath,Tethyr,'rugs'
334,Monguldarath,Tethyr,'silk'
334,Monguldarath,Tethyr,'tea'
334,Monguldarath,Tethyr,'vegetables'
334,Monguldarath,Tethyr,'wine'
334,Monguldarath,Tethyr,'whale oil']
335,Morninggold Keep,Tethyr,['ambergris'
335,Morninggold Keep,Tethyr,'carpets'
335,Morninggold Keep,Tethyr,'cheese'
335,Morninggold Keep,Tethyr,'cloth'
335,Morninggold Keep,Tethyr,'fish'
335,Morninggold Keep,Tethyr,'fruit'
335,Morninggold Keep,Tethyr,'livestock'
335,Morninggold Keep,Tethyr,'nuts'
335,Morninggold Keep,Tethyr,'pearls'
335,Morninggold Keep,Tethyr,'pipeweed'
335,Morninggold Keep,Tethyr,'rugs'
335,Morninggold Keep,Tethyr,'silk'
335,Morninggold Keep,Tethyr,'tea'
335,Morninggold Keep,Tethyr,'vegetables'
335,Morninggold Keep,Tethyr,'wine'
335,Morninggold Keep,Tethyr,'whale oil']
336,Mosstone,Tethyr,['ambergris'
336,Mosstone,Tethyr,'carpets'
336,Mosstone,Tethyr,'cheese'
336,Mosstone,Tethyr,'cloth'
336,Mosstone,Tethyr,'fish'
336,Mosstone,Tethyr,'fruit'
336,Mosstone,Tethyr,'livestock'
336,Mosstone,Tethyr,'nuts'
336,Mosstone,Tethyr,'pearls'
336,Mosstone,Tethyr,'pipeweed'
336,Mosstone,Tethyr,'rugs'
336,Mosstone,Tethyr,'silk'
336,Mosstone,Tethyr,'tea'
336,Mosstone,Tethyr,'vegetables'
336,Mosstone,Tethyr,'wine'
336,Mosstone,Tethyr,'whale oil']
337,Mount Noblesse,Tethyr,['ambergris'
337,Mount Noblesse,Tethyr,'carpets'
337,Mount Noblesse,Tethyr,'cheese'
337,Mount Noblesse,Tethyr,'cloth'
337,Mount Noblesse,Tethyr,'fish'
337,Mount Noblesse,Tethyr,'fruit'
337,Mount Noblesse,Tethyr,'livestock'
337,Mount Noblesse,Tethyr,'nuts'
337,Mount Noblesse,Tethyr,'pearls'
337,Mount Noblesse,Tethyr,'pipeweed'
337,Mount Noblesse,Tethyr,'rugs'
337,Mount Noblesse,Tethyr,'silk'
337,Mount Noblesse,Tethyr,'tea'
337,Mount Noblesse,Tethyr,'vegetables'
337,Mount Noblesse,Tethyr,'wine'
337,Mount Noblesse,Tethyr,'whale oil']
338,Myratma,Tethyr,['ambergris'
338,Myratma,Tethyr,'carpets'
338,Myratma,Tethyr,'cheese'
338,Myratma,Tethyr,'cloth'
338,Myratma,Tethyr,'fish'
338,Myratma,Tethyr,'fruit'
338,Myratma,Tethyr,'livestock'
338,Myratma,Tethyr,'nuts'
338,Myratma,Tethyr,'pearls'
338,Myratma,Tethyr,'pipeweed'
338,Myratma,Tethyr,'rugs'
338,Myratma,Tethyr,'silk'
338,Myratma,Tethyr,'tea'
338,Myratma,Tethyr,'vegetables'
338,Myratma,Tethyr,'wine'
338,Myratma,Tethyr,'whale oil']
339,Myth Dyraalis,Tethyr,['ambergris'
339,Myth Dyraalis,Tethyr,'carpets'
339,Myth Dyraalis,Tethyr,'cheese'
339,Myth Dyraalis,Tethyr,'cloth'
339,Myth Dyraalis,Tethyr,'fish'
339,Myth Dyraalis,Tethyr,'fruit'
339,Myth Dyraalis,Tethyr,'livestock'
339,Myth Dyraalis,Tethyr,'nuts'
339,Myth Dyraalis,Tethyr,'pearls'
339,Myth Dyraalis,Tethyr,'pipeweed'
339,Myth Dyraalis,Tethyr,'rugs'
339,Myth Dyraalis,Tethyr,'silk'
339,Myth Dyraalis,Tethyr,'tea'
339,Myth Dyraalis,Tethyr,'vegetables'
339,Myth Dyraalis,Tethyr,'wine'
339,Myth Dyraalis,Tethyr,'whale oil']
340,Nomerritin,Tethyr,['ambergris'
340,Nomerritin,Tethyr,'carpets'
340,Nomerritin,Tethyr,'cheese'
340,Nomerritin,Tethyr,'cloth'
340,Nomerritin,Tethyr,'fish'
340,Nomerritin,Tethyr,'fruit'
340,Nomerritin,Tethyr,'livestock'
340,Nomerritin,Tethyr,'nuts'
340,Nomerritin,Tethyr,'pearls'
340,Nomerritin,Tethyr,'pipeweed'
340,Nomerritin,Tethyr,'rugs'
340,Nomerritin,Tethyr,'silk'
340,Nomerritin,Tethyr,'tea'
340,Nomerritin,Tethyr,'vegetables'
340,Nomerritin,Tethyr,'wine'
340,Nomerritin,Tethyr,'whale oil']
341,Pansemil,Tethyr,['ambergris'
341,Pansemil,Tethyr,'carpets'
341,Pansemil,Tethyr,'cheese'
341,Pansemil,Tethyr,'cloth'
341,Pansemil,Tethyr,'fish'
341,Pansemil,Tethyr,'fruit'
341,Pansemil,Tethyr,'livestock'
341,Pansemil,Tethyr,'nuts'
341,Pansemil,Tethyr,'pearls'
341,Pansemil,Tethyr,'pipeweed'
341,Pansemil,Tethyr,'rugs'
341,Pansemil,Tethyr,'silk'
341,Pansemil,Tethyr,'tea'
341,Pansemil,Tethyr,'vegetables'
341,Pansemil,Tethyr,'wine'
341,Pansemil,Tethyr,'whale oil']
342,Port Kir,Tethyr,['ambergris'
342,Port Kir,Tethyr,'carpets'
342,Port Kir,Tethyr,'cheese'
342,Port Kir,Tethyr,'cloth'
342,Port Kir,Tethyr,'fish'
342,Port Kir,Tethyr,'fruit'
342,Port Kir,Tethyr,'livestock'
342,Port Kir,Tethyr,'nuts'
342,Port Kir,Tethyr,'pearls'
342,Port Kir,Tethyr,'pipeweed'
342,Port Kir,Tethyr,'rugs'
342,Port Kir,Tethyr,'silk'
342,Port Kir,Tethyr,'tea'
342,Port Kir,Tethyr,'vegetables'
342,Port Kir,Tethyr,'wine'
342,Port Kir,Tethyr,'whale oil']
343,Qian Hillfort,Tethyr,['ambergris'
343,Qian Hillfort,Tethyr,'carpets'
343,Qian Hillfort,Tethyr,'cheese'
343,Qian Hillfort,Tethyr,'cloth'
343,Qian Hillfort,Tethyr,'fish'
343,Qian Hillfort,Tethyr,'fruit'
343,Qian Hillfort,Tethyr,'livestock'
343,Qian Hillfort,Tethyr,'nuts'
343,Qian Hillfort,Tethyr,'pearls'
343,Qian Hillfort,Tethyr,'pipeweed'
343,Qian Hillfort,Tethyr,'rugs'
343,Qian Hillfort,Tethyr,'silk'
343,Qian Hillfort,Tethyr,'tea'
343,Qian Hillfort,Tethyr,'vegetables'
343,Qian Hillfort,Tethyr,'wine'
343,Qian Hillfort,Tethyr,'whale oil']
344,Riatavin,Tethyr,['ambergris'
344,Riatavin,Tethyr,'carpets'
344,Riatavin,Tethyr,'cheese'
344,Riatavin,Tethyr,'cloth'
344,Riatavin,Tethyr,'fish'
344,Riatavin,Tethyr,'fruit'
344,Riatavin,Tethyr,'livestock'
344,Riatavin,Tethyr,'nuts'
344,Riatavin,Tethyr,'pearls'
344,Riatavin,Tethyr,'pipeweed'
344,Riatavin,Tethyr,'rugs'
344,Riatavin,Tethyr,'silk'
344,Riatavin,Tethyr,'tea'
344,Riatavin,Tethyr,'vegetables'
344,Riatavin,Tethyr,'wine'
344,Riatavin,Tethyr,'whale oil']
345,Rock Orchard,Tethyr,['ambergris'
345,Rock Orchard,Tethyr,'carpets'
345,Rock Orchard,Tethyr,'cheese'
345,Rock Orchard,Tethyr,'cloth'
345,Rock Orchard,Tethyr,'fish'
345,Rock Orchard,Tethyr,'fruit'
345,Rock Orchard,Tethyr,'livestock'
345,Rock Orchard,Tethyr,'nuts'
345,Rock Orchard,Tethyr,'pearls'
345,Rock Orchard,Tethyr,'pipeweed'
345,Rock Orchard,Tethyr,'rugs'
345,Rock Orchard,Tethyr,'silk'
345,Rock Orchard,Tethyr,'tea'
345,Rock Orchard,Tethyr,'vegetables'
345,Rock Orchard,Tethyr,'wine'
345,Rock Orchard,Tethyr,'whale oil']
346,Ruba,Tethyr,['ambergris'
346,Ruba,Tethyr,'carpets'
346,Ruba,Tethyr,'cheese'
346,Ruba,Tethyr,'cloth'
346,Ruba,Tethyr,'fish'
346,Ruba,Tethyr,'fruit'
346,Ruba,Tethyr,'livestock'
346,Ruba,Tethyr,'nuts'
346,Ruba,Tethyr,'pearls'
346,Ruba,Tethyr,'pipeweed'
346,Ruba,Tethyr,'rugs'
346,Ruba,Tethyr,'silk'
346,Ruba,Tethyr,'tea'
346,Ruba,Tethyr,'vegetables'
346,Ruba,Tethyr,'wine'
346,Ruba,Tethyr,'whale oil']
347,Saharkhan,Tethyr,['ambergris'
347,Saharkhan,Tethyr,'carpets'
347,Saharkhan,Tethyr,'cheese'
347,Saharkhan,Tethyr,'cloth'
347,Saharkhan,Tethyr,'fish'
347,Saharkhan,Tethyr,'fruit'
347,Saharkhan,Tethyr,'livestock'
347,Saharkhan,Tethyr,'nuts'
347,Saharkhan,Tethyr,'pearls'
347,Saharkhan,Tethyr,'pipeweed'
347,Saharkhan,Tethyr,'rugs'
347,Saharkhan,Tethyr,'silk'
347,Saharkhan,Tethyr,'tea'
347,Saharkhan,Tethyr,'vegetables'
347,Saharkhan,Tethyr,'wine'
347,Saharkhan,Tethyr,'whale oil']
348,Saradush,Tethyr,['ambergris'
348,Saradush,Tethyr,'carpets'
348,Saradush,Tethyr,'cheese'
348,Saradush,Tethyr,'cloth'
348,Saradush,Tethyr,'fish'
348,Saradush,Tethyr,'fruit'
348,Saradush,Tethyr,'livestock'
348,Saradush,Tethyr,'nuts'
348,Saradush,Tethyr,'pearls'
348,Saradush,Tethyr,'pipeweed'
348,Saradush,Tethyr,'rugs'
348,Saradush,Tethyr,'silk'
348,Saradush,Tethyr,'tea'
348,Saradush,Tethyr,'vegetables'
348,Saradush,Tethyr,'wine'
348,Saradush,Tethyr,'whale oil']
349,Shelshyr House,Tethyr,['ambergris'
349,Shelshyr House,Tethyr,'carpets'
349,Shelshyr House,Tethyr,'cheese'
349,Shelshyr House,Tethyr,'cloth'
349,Shelshyr House,Tethyr,'fish'
349,Shelshyr House,Tethyr,'fruit'
349,Shelshyr House,Tethyr,'livestock'
349,Shelshyr House,Tethyr,'nuts'
349,Shelshyr House,Tethyr,'pearls'
349,Shelshyr House,Tethyr,'pipeweed'
349,Shelshyr House,Tethyr,'rugs'
349,Shelshyr House,Tethyr,'silk'
349,Shelshyr House,Tethyr,'tea'
349,Shelshyr House,Tethyr,'vegetables'
349,Shelshyr House,Tethyr,'wine'
349,Shelshyr House,Tethyr,'whale oil']
350,Sulduskoonar,Tethyr,['ambergris'
350,Sulduskoonar,Tethyr,'carpets'
350,Sulduskoonar,Tethyr,'cheese'
350,Sulduskoonar,Tethyr,'cloth'
350,Sulduskoonar,Tethyr,'fish'
350,Sulduskoonar,Tethyr,'fruit'
350,Sulduskoonar,Tethyr,'livestock'
350,Sulduskoonar,Tethyr,'nuts'
350,Sulduskoonar,Tethyr,'pearls'
350,Sulduskoonar,Tethyr,'pipeweed'
350,Sulduskoonar,Tethyr,'rugs'
350,Sulduskoonar,Tethyr,'silk'
350,Sulduskoonar,Tethyr,'tea'
350,Sulduskoonar,Tethyr,'vegetables'
350,Sulduskoonar,Tethyr,'wine'
350,Sulduskoonar,Tethyr,'whale oil']
351,Survale Ford,Tethyr,['ambergris'
351,Survale Ford,Tethyr,'carpets'
351,Survale Ford,Tethyr,'cheese'
351,Survale Ford,Tethyr,'cloth'
351,Survale Ford,Tethyr,'fish'
351,Survale Ford,Tethyr,'fruit'
351,Survale Ford,Tethyr,'livestock'
351,Survale Ford,Tethyr,'nuts'
351,Survale Ford,Tethyr,'pearls'
351,Survale Ford,Tethyr,'pipeweed'
351,Survale Ford,Tethyr,'rugs'
351,Survale Ford,Tethyr,'silk'
351,Survale Ford,Tethyr,'tea'
351,Survale Ford,Tethyr,'vegetables'
351,Survale Ford,Tethyr,'wine'
351,Survale Ford,Tethyr,'whale oil']
352,Tannitton,Tethyr,['ambergris'
352,Tannitton,Tethyr,'carpets'
352,Tannitton,Tethyr,'cheese'
352,Tannitton,Tethyr,'cloth'
352,Tannitton,Tethyr,'fish'
352,Tannitton,Tethyr,'fruit'
352,Tannitton,Tethyr,'livestock'
352,Tannitton,Tethyr,'nuts'
352,Tannitton,Tethyr,'pearls'
352,Tannitton,Tethyr,'pipeweed'
352,Tannitton,Tethyr,'rugs'
352,Tannitton,Tethyr,'silk'
352,Tannitton,Tethyr,'tea'
352,Tannitton,Tethyr,'vegetables'
352,Tannitton,Tethyr,'wine'
352,Tannitton,Tethyr,'whale oil']
353,Toaketh,Tethyr,['ambergris'
353,Toaketh,Tethyr,'carpets'
353,Toaketh,Tethyr,'cheese'
353,Toaketh,Tethyr,'cloth'
353,Toaketh,Tethyr,'fish'
353,Toaketh,Tethyr,'fruit'
353,Toaketh,Tethyr,'livestock'
353,Toaketh,Tethyr,'nuts'
353,Toaketh,Tethyr,'pearls'
353,Toaketh,Tethyr,'pipeweed'
353,Toaketh,Tethyr,'rugs'
353,Toaketh,Tethyr,'silk'
353,Toaketh,Tethyr,'tea'
353,Toaketh,Tethyr,'vegetables'
353,Toaketh,Tethyr,'wine'
353,Toaketh,Tethyr,'whale oil']
354,Toralth,Tethyr,['ambergris'
354,Toralth,Tethyr,'carpets'
354,Toralth,Tethyr,'cheese'
354,Toralth,Tethyr,'cloth'
354,Toralth,Tethyr,'fish'
354,Toralth,Tethyr,'fruit'
354,Toralth,Tethyr,'livestock'
354,Toralth,Tethyr,'nuts'
354,Toralth,Tethyr,'pearls'
354,Toralth,Tethyr,'pipeweed'
354,Toralth,Tethyr,'rugs'
354,Toralth,Tethyr,'silk'
354,Toralth,Tethyr,'tea'
354,Toralth,Tethyr,'vegetables'
354,Toralth,Tethyr,'wine'
354,Toralth,Tethyr,'whale oil']
355,Trailstone,Tethyr,['ambergris'
355,Trailstone,Tethyr,'carpets'
355,Trailstone,Tethyr,'cheese'
355,Trailstone,Tethyr,'cloth'
355,Trailstone,Tethyr,'fish'
355,Trailstone,Tethyr,'fruit'
355,Trailstone,Tethyr,'livestock'
355,Trailstone,Tethyr,'nuts'
355,Trailstone,Tethyr,'pearls'
355,Trailstone,Tethyr,'pipeweed'
355,Trailstone,Tethyr,'rugs'
355,Trailstone,Tethyr,'silk'
355,Trailstone,Tethyr,'tea'
355,Trailstone,Tethyr,'vegetables'
355,Trailstone,Tethyr,'wine'
355,Trailstone,Tethyr,'whale oil']
356,Tulmene,Tethyr,['ambergris'
356,Tulmene,Tethyr,'carpets'
356,Tulmene,Tethyr,'cheese'
356,Tulmene,Tethyr,'cloth'
356,Tulmene,Tethyr,'fish'
356,Tulmene,Tethyr,'fruit'
356,Tulmene,Tethyr,'livestock'
356,Tulmene,Tethyr,'nuts'
356,Tulmene,Tethyr,'pearls'
356,Tulmene,Tethyr,'pipeweed'
356,Tulmene,Tethyr,'rugs'
356,Tulmene,Tethyr,'silk'
356,Tulmene,Tethyr,'tea'
356,Tulmene,Tethyr,'vegetables'
356,Tulmene,Tethyr,'wine'
356,Tulmene,Tethyr,'whale oil']
357,Tweyar,Tethyr,['ambergris'
357,Tweyar,Tethyr,'carpets'
357,Tweyar,Tethyr,'cheese'
357,Tweyar,Tethyr,'cloth'
357,Tweyar,Tethyr,'fish'
357,Tweyar,Tethyr,'fruit'
357,Tweyar,Tethyr,'livestock'
357,Tweyar,Tethyr,'nuts'
357,Tweyar,Tethyr,'pearls'
357,Tweyar,Tethyr,'pipeweed'
357,Tweyar,Tethyr,'rugs'
357,Tweyar,Tethyr,'silk'
357,Tweyar,Tethyr,'tea'
357,Tweyar,Tethyr,'vegetables'
357,Tweyar,Tethyr,'wine'
357,Tweyar,Tethyr,'whale oil']
358,Upparkol,Tethyr,['ambergris'
358,Upparkol,Tethyr,'carpets'
358,Upparkol,Tethyr,'cheese'
358,Upparkol,Tethyr,'cloth'
358,Upparkol,Tethyr,'fish'
358,Upparkol,Tethyr,'fruit'
358,Upparkol,Tethyr,'livestock'
358,Upparkol,Tethyr,'nuts'
358,Upparkol,Tethyr,'pearls'
358,Upparkol,Tethyr,'pipeweed'
358,Upparkol,Tethyr,'rugs'
358,Upparkol,Tethyr,'silk'
358,Upparkol,Tethyr,'tea'
358,Upparkol,Tethyr,'vegetables'
358,Upparkol,Tethyr,'wine'
358,Upparkol,Tethyr,'whale oil']
359,Valtreth,Tethyr,['ambergris'
359,Valtreth,Tethyr,'carpets'
359,Valtreth,Tethyr,'cheese'
359,Valtreth,Tethyr,'cloth'
359,Valtreth,Tethyr,'fish'
359,Valtreth,Tethyr,'fruit'
359,Valtreth,Tethyr,'livestock'
359,Valtreth,Tethyr,'nuts'
359,Valtreth,Tethyr,'pearls'
359,Valtreth,Tethyr,'pipeweed'
359,Valtreth,Tethyr,'rugs'
359,Valtreth,Tethyr,'silk'
359,Valtreth,Tethyr,'tea'
359,Valtreth,Tethyr,'vegetables'
359,Valtreth,Tethyr,'wine'
359,Valtreth,Tethyr,'whale oil']
360,Velen,Tethyr,['ambergris'
360,Velen,Tethyr,'carpets'
360,Velen,Tethyr,'cheese'
360,Velen,Tethyr,'cloth'
360,Velen,Tethyr,'fish'
360,Velen,Tethyr,'fruit'
360,Velen,Tethyr,'livestock'
360,Velen,Tethyr,'nuts'
360,Velen,Tethyr,'pearls'
360,Velen,Tethyr,'pipeweed'
360,Velen,Tethyr,'rugs'
360,Velen,Tethyr,'silk'
360,Velen,Tethyr,'tea'
360,Velen,Tethyr,'vegetables'
360,Velen,Tethyr,'wine'
360,Velen,Tethyr,'whale oil']
361,Vineshade,Tethyr,['ambergris'
361,Vineshade,Tethyr,'carpets'
361,Vineshade,Tethyr,'cheese'
361,Vineshade,Tethyr,'cloth'
361,Vineshade,Tethyr,'fish'
361,Vineshade,Tethyr,'fruit'
361,Vineshade,Tethyr,'livestock'
361,Vineshade,Tethyr,'nuts'
361,Vineshade,Tethyr,'pearls'
361,Vineshade,Tethyr,'pipeweed'
361,Vineshade,Tethyr,'rugs'
361,Vineshade,Tethyr,'silk'
361,Vineshade,Tethyr,'tea'
361,Vineshade,Tethyr,'vegetables'
361,Vineshade,Tethyr,'wine'
361,Vineshade,Tethyr,'whale oil']
362,Viperstongue,Tethyr,['ambergris'
362,Viperstongue,Tethyr,'carpets'
362,Viperstongue,Tethyr,'cheese'
362,Viperstongue,Tethyr,'cloth'
362,Viperstongue,Tethyr,'fish'
362,Viperstongue,Tethyr,'fruit'
362,Viperstongue,Tethyr,'livestock'
362,Viperstongue,Tethyr,'nuts'
362,Viperstongue,Tethyr,'pearls'
362,Viperstongue,Tethyr,'pipeweed'
362,Viperstongue,Tethyr,'rugs'
362,Viperstongue,Tethyr,'silk'
362,Viperstongue,Tethyr,'tea'
362,Viperstongue,Tethyr,'vegetables'
362,Viperstongue,Tethyr,'wine'
362,Viperstongue,Tethyr,'whale oil']
363,Zazesspur,Tethyr,['ambergris'
363,Zazesspur,Tethyr,'carpets'
363,Zazesspur,Tethyr,'cheese'
363,Zazesspur,Tethyr,'cloth'
363,Zazesspur,Tethyr,'fish'
363,Zazesspur,Tethyr,'fruit'
363,Zazesspur,Tethyr,'livestock'
363,Zazesspur,Tethyr,'nuts'
363,Zazesspur,Tethyr,'pearls'
363,Zazesspur,Tethyr,'pipeweed'
363,Zazesspur,Tethyr,'rugs'
363,Zazesspur,Tethyr,'silk'
363,Zazesspur,Tethyr,'tea'
363,Zazesspur,Tethyr,'vegetables'
363,Zazesspur,Tethyr,'wine'
363,Zazesspur,Tethyr,'whale oil']
364,Eltabbar,Thay,['artwork'
364,Eltabbar,Thay,'fruit'
364,Eltabbar,Thay,'grains'
364,Eltabbar,Thay,'jewellery'
364,Eltabbar,Thay,'magic items'
364,Eltabbar,Thay,'scriptures'
364,Eltabbar,Thay,'timber']
365,Amruthar,Thay,['artwork'
365,Amruthar,Thay,'fruit'
365,Amruthar,Thay,'grains'
365,Amruthar,Thay,'jewellery'
365,Amruthar,Thay,'magic items'
365,Amruthar,Thay,'scriptures'
365,Amruthar,Thay,'timber']
366,Anhaurz,Thay,['artwork'
366,Anhaurz,Thay,'fruit'
366,Anhaurz,Thay,'grains'
366,Anhaurz,Thay,'jewellery'
366,Anhaurz,Thay,'magic items'
366,Anhaurz,Thay,'scriptures'
366,Anhaurz,Thay,'timber']
367,Ankhur,Thay,['artwork'
367,Ankhur,Thay,'fruit'
367,Ankhur,Thay,'grains'
367,Ankhur,Thay,'jewellery'
367,Ankhur,Thay,'magic items'
367,Ankhur,Thay,'scriptures'
367,Ankhur,Thay,'timber']
368,Belizir,Thay,['artwork'
368,Belizir,Thay,'fruit'
368,Belizir,Thay,'grains'
368,Belizir,Thay,'jewellery'
368,Belizir,Thay,'magic items'
368,Belizir,Thay,'scriptures'
368,Belizir,Thay,'timber']
369,Bezantur,Thay,['artwork'
369,Bezantur,Thay,'fruit'
369,Bezantur,Thay,'grains'
369,Bezantur,Thay,'jewellery'
369,Bezantur,Thay,'magic items'
369,Bezantur,Thay,'scriptures'
369,Bezantur,Thay,'timber']
370,Delabbar,Thay,['artwork'
370,Delabbar,Thay,'fruit'
370,Delabbar,Thay,'grains'
370,Delabbar,Thay,'jewellery'
370,Delabbar,Thay,'magic items'
370,Delabbar,Thay,'scriptures'
370,Delabbar,Thay,'timber']
371,Denzar,Thay,['artwork'
371,Denzar,Thay,'fruit'
371,Denzar,Thay,'grains'
371,Denzar,Thay,'jewellery'
371,Denzar,Thay,'magic items'
371,Denzar,Thay,'scriptures'
371,Denzar,Thay,'timber']
372,Escalant,Thay,['artwork'
372,Escalant,Thay,'fruit'
372,Escalant,Thay,'grains'
372,Escalant,Thay,'jewellery'
372,Escalant,Thay,'magic items'
372,Escalant,Thay,'scriptures'
372,Escalant,Thay,'timber']
373,Ezreket,Thay,['artwork'
373,Ezreket,Thay,'fruit'
373,Ezreket,Thay,'grains'
373,Ezreket,Thay,'jewellery'
373,Ezreket,Thay,'magic items'
373,Ezreket,Thay,'scriptures'
373,Ezreket,Thay,'timber']
374,Hurkh,Thay,['artwork'
374,Hurkh,Thay,'fruit'
374,Hurkh,Thay,'grains'
374,Hurkh,Thay,'jewellery'
374,Hurkh,Thay,'magic items'
374,Hurkh,Thay,'scriptures'
374,Hurkh,Thay,'timber']
375,Keluthar,Thay,['artwork'
375,Keluthar,Thay,'fruit'
375,Keluthar,Thay,'grains'
375,Keluthar,Thay,'jewellery'
375,Keluthar,Thay,'magic items'
375,Keluthar,Thay,'scriptures'
375,Keluthar,Thay,'timber']
376,Mophur,Thay,['artwork'
376,Mophur,Thay,'fruit'
376,Mophur,Thay,'grains'
376,Mophur,Thay,'jewellery'
376,Mophur,Thay,'magic items'
376,Mophur,Thay,'scriptures'
376,Mophur,Thay,'timber']
377,Murbant,Thay,['artwork'
377,Murbant,Thay,'fruit'
377,Murbant,Thay,'grains'
377,Murbant,Thay,'jewellery'
377,Murbant,Thay,'magic items'
377,Murbant,Thay,'scriptures'
377,Murbant,Thay,'timber']
378,Nethentir,Thay,['artwork'
378,Nethentir,Thay,'fruit'
378,Nethentir,Thay,'grains'
378,Nethentir,Thay,'jewellery'
378,Nethentir,Thay,'magic items'
378,Nethentir,Thay,'scriptures'
378,Nethentir,Thay,'timber']
379,Nethjet,Thay,['artwork'
379,Nethjet,Thay,'fruit'
379,Nethjet,Thay,'grains'
379,Nethjet,Thay,'jewellery'
379,Nethjet,Thay,'magic items'
379,Nethjet,Thay,'scriptures'
379,Nethjet,Thay,'timber']
380,Nurethretos,Thay,['artwork'
380,Nurethretos,Thay,'fruit'
380,Nurethretos,Thay,'grains'
380,Nurethretos,Thay,'jewellery'
380,Nurethretos,Thay,'magic items'
380,Nurethretos,Thay,'scriptures'
380,Nurethretos,Thay,'timber']
381,Pyrados,Thay,['artwork'
381,Pyrados,Thay,'fruit'
381,Pyrados,Thay,'grains'
381,Pyrados,Thay,'jewellery'
381,Pyrados,Thay,'magic items'
381,Pyrados,Thay,'scriptures'
381,Pyrados,Thay,'timber']
382,Sefriszar,Thay,['artwork'
382,Sefriszar,Thay,'fruit'
382,Sefriszar,Thay,'grains'
382,Sefriszar,Thay,'jewellery'
382,Sefriszar,Thay,'magic items'
382,Sefriszar,Thay,'scriptures'
382,Sefriszar,Thay,'timber']
383,Sekelmur,Thay,['artwork'
383,Sekelmur,Thay,'fruit'
383,Sekelmur,Thay,'grains'
383,Sekelmur,Thay,'jewellery'
383,Sekelmur,Thay,'magic items'
383,Sekelmur,Thay,'scriptures'
383,Sekelmur,Thay,'timber']
384,Solzepar,Thay,['artwork'
384,Solzepar,Thay,'fruit'
384,Solzepar,Thay,'grains'
384,Solzepar,Thay,'jewellery'
384,Solzepar,Thay,'magic items'
384,Solzepar,Thay,'scriptures'
384,Solzepar,Thay,'timber']
385,Surag,Thay,['artwork'
385,Surag,Thay,'fruit'
385,Surag,Thay,'grains'
385,Surag,Thay,'jewellery'
385,Surag,Thay,'magic items'
385,Surag,Thay,'scriptures'
385,Surag,Thay,'timber']
386,Surthay,Thay,['artwork'
386,Surthay,Thay,'fruit'
386,Surthay,Thay,'grains'
386,Surthay,Thay,'jewellery'
386,Surthay,Thay,'magic items'
386,Surthay,Thay,'scriptures'
386,Surthay,Thay,'timber']
387,Szul,Thay,['artwork'
387,Szul,Thay,'fruit'
387,Szul,Thay,'grains'
387,Szul,Thay,'jewellery'
387,Szul,Thay,'magic items'
387,Szul,Thay,'scriptures'
387,Szul,Thay,'timber']
388,Thasselen,Thay,['artwork'
388,Thasselen,Thay,'fruit'
388,Thasselen,Thay,'grains'
388,Thasselen,Thay,'jewellery'
388,Thasselen,Thay,'magic items'
388,Thasselen,Thay,'scriptures'
