row_id,settlement,region_kingdom,social_class,share
260,MacSheehan,Moonshae,Wealthy,18.0
260,MacSheehan,Moonshae,Comfortable,84.0
260,MacSheehan,Moonshae,Modest,261.0
260,MacSheehan,Moonshae,Poor,402.0
260,MacSheehan,Moonshae,Squalid,320.0
260,MacSheehan,Moonshae,Wretched,46.0
261,Manger,Moonshae,Aristocratic,0.0
261,Manger,Moonshae,Wealthy,15.0
261,Manger,Moonshae,Comfortable,65.0
261,Manger,Moonshae,Modest,200.0
261,Manger,Moonshae,Poor,315.0
261,Manger,Moonshae,Squalid,243.0
261,Manger,Moonshae,Wretched,42.0
262,Myrrdale,Moonshae,Aristocratic,0.0
262,Myrrdale,Moonshae,Wealthy,2.0
262,Myrrdale,Moonshae,Comfortable,25.0
262,Myrrdale,Moonshae,Modest,41.0
262,Myrrdale,Moonshae,Poor,132.0
262,Myrrdale,Moonshae,Squalid,102.0
262,Myrrdale,Moonshae,Wretched,6.0
263,Ogden,Moonshae,Aristocratic,0.0
263,Ogden,Moonshae,Wealthy,23.0
263,Ogden,Moonshae,Comfortable,106.0
263,Ogden,Moonshae,Modest,208.0
263,Ogden,Moonshae,Poor,591.0
263,Ogden,Moonshae,Squalid,367.0
263,Ogden,Moonshae,Wretched,103.0
264,O’Malley,Moonshae,Aristocratic,0.0
264,O’Malley,Moonshae,Wealthy,15.0
264,O’Malley,Moonshae,Comfortable,113.0
264,O’Malley,Moonshae,Modest,255.0
264,O’Malley,Moonshae,Poor,463.0
264,O’Malley,Moonshae,Squalid,338.0
264,O’Malley,Moonshae,Wretched,55.0
265,Pembroke,Moonshae,Aristocratic,0.0
265,Pembroke,Moonshae,Wealthy,4.0
265,Pembroke,Moonshae,Comfortable,24.0
265,Pembroke,Moonshae,Modest,48.0
265,Pembroke,Moonshae,Poor,162.0
265,Pembroke,Moonshae,Squalid,129.0
265,Pembroke,Moonshae,Wretched,9.0
266,Pengram,Moonshae,Aristocratic,0.0
266,Pengram,Moonshae,Wealthy,11.0
266,Pengram,Moonshae,Comfortable,76.0
266,Pengram,Moonshae,Modest,157.0
266,Pengram,Moonshae,Poor,365.0
266,Pengram,Moonshae,Squalid,232.0
266,Pengram,Moonshae,Wretched,37.0
267,Pontswain,Moonshae,Aristocratic,0.0
267,Pontswain,Moonshae,Wealthy,6.0
267,Pontswain,Moonshae,Comfortable,52.0
267,Pontswain,Moonshae,Modest,98.0
267,Pontswain,Moonshae,Poor,304.0
267,Pontswain,Moonshae,Squalid,203.0
267,Pontswain,Moonshae,Wretched,9.0
268,Regents Field,Moonshae,Aristocratic,0.0
268,Regents Field,Moonshae,Wealthy,1.0
268,Regents Field,Moonshae,Comfortable,33.0
268,Regents Field,Moonshae,Modest,111.0
268,Regents Field,Moonshae,Poor,224.0
268,Regents Field,Moonshae,Squalid,134.0
268,Regents Field,Moonshae,Wretched,8.0
269,Storaad,Moonshae,Aristocratic,0.0
269,Storaad,Moonshae,Wealthy,23.0
269,Storaad,Moonshae,Comfortable,94.0
269,Storaad,Moonshae,Modest,160.0
269,Storaad,Moonshae,Poor,365.0
269,Storaad,Moonshae,Squalid,277.0
269,Storaad,Moonshae,Wretched,42.0
270,Tetauctaa,Moonshae,Aristocratic,0.0
270,Tetauctaa,Moonshae,Wealthy,20.0
270,Tetauctaa,Moonshae,Comfortable,131.0
270,Tetauctaa,Moonshae,Modest,293.0
270,Tetauctaa,Moonshae,Poor,523.0
270,Tetauctaa,Moonshae,Squalid,313.0
270,Tetauctaa,Moonshae,Wretched,133.0
271,Thorndyke,Moonshae,Aristocratic,0.0
271,Thorndyke,Moonshae,Wealthy,3.0
271,Thorndyke,Moonshae,Comfortable,16.0
271,Thorndyke,Moonshae,Modest,41.0
271,Thorndyke,Moonshae,Poor,120.0
271,Thorndyke,Moonshae,Squalid,99.0
271,Thorndyke,Moonshae,Wretched,6.0
272,White Rock,Moonshae,Aristocratic,0.0
272,White Rock,Moonshae,Wealthy,0.0
272,White Rock,Moonshae,Comfortable,37.0
272,White Rock,Moonshae,Modest,84.0
272,White Rock,Moonshae,Poor,260.0
272,White Rock,Moonshae,Squalid,142.0
272,White Rock,Moonshae,Wretched,11.0
273,Wyngate,Moonshae,Aristocratic,0.0
273,Wyngate,Moonshae,Wealthy,2.0
273,Wyngate,Moonshae,Comfortable,47.0
273,Wyngate,Moonshae,Modest,62.0
273,Wyngate,Moonshae,Poor,232.0
273,Wyngate,Moonshae,Squalid,142.0
273,Wyngate,Moonshae,Wretched,14.0
274,Selpir,Nimbral,Aristocratic,1.0
274,Selpir,Nimbral,Wealthy,82.0
274,Selpir,Nimbral,Comfortable,350.0
274,Selpir,Nimbral,Modest,651.0
274,Selpir,Nimbral,Poor,1456.0
274,Selpir,Nimbral,Squalid,1330.0
274,Selpir,Nimbral,Wretched,279.0
275,Arevar,Nimbral,Aristocratic,0.0
275,Arevar,Nimbral,Wealthy,0.0
275,Arevar,Nimbral,Comfortable,19.0
275,Arevar,Nimbral,Modest,49.0
275,Arevar,Nimbral,Poor,132.0
275,Arevar,Nimbral,Squalid,104.0
275,Arevar,Nimbral,Wretched,6.0
276,Bromtor,Nimbral,Aristocratic,0.0
276,Bromtor,Nimbral,Wealthy,2.0
276,Bromtor,Nimbral,Comfortable,20.0
276,Bromtor,Nimbral,Modest,62.0
276,Bromtor,Nimbral,Poor,111.0
276,Bromtor,Nimbral,Squalid,63.0
276,Bromtor,Nimbral,Wretched,3.0
277,Curstallyon,Nimbral,Aristocratic,0.0
277,Curstallyon,Nimbral,Wealthy,2.0
277,Curstallyon,Nimbral,Comfortable,19.0
277,Curstallyon,Nimbral,Modest,38.0
277,Curstallyon,Nimbral,Poor,127.0
277,Curstallyon,Nimbral,Squalid,68.0
277,Curstallyon,Nimbral,Wretched,6.0
278,Esdul,Nimbral,Aristocratic,1.0
278,Esdul,Nimbral,Wealthy,63.0
278,Esdul,Nimbral,Comfortable,269.0
278,Esdul,Nimbral,Modest,622.0
278,Esdul,Nimbral,Poor,1451.0
278,Esdul,Nimbral,Squalid,781.0
278,Esdul,Nimbral,Wretched,334.0
279,Nimith,Nimbral,Aristocratic,0.0
279,Nimith,Nimbral,Wealthy,3.0
279,Nimith,Nimbral,Comfortable,19.0
279,Nimith,Nimbral,Modest,49.0
279,Nimith,Nimbral,Poor,136.0
279,Nimith,Nimbral,Squalid,78.0
279,Nimith,Nimbral,Wretched,4.0
280,Nimsur,Nimbral,Aristocratic,0.0
280,Nimsur,Nimbral,Wealthy,68.0
280,Nimsur,Nimbral,Comfortable,295.0
280,Nimsur,Nimbral,Modest,648.0
280,Nimsur,Nimbral,Poor,1425.0
280,Nimsur,Nimbral,Squalid,889.0
280,Nimsur,Nimbral,Wretched,207.0
281,Ormen,Nimbral,Aristocratic,0.0
281,Ormen,Nimbral,Wealthy,0.0
281,Ormen,Nimbral,Comfortable,15.0
281,Ormen,Nimbral,Modest,49.0
281,Ormen,Nimbral,Poor,103.0
281,Ormen,Nimbral,Squalid,53.0
281,Ormen,Nimbral,Wretched,5.0
282,Rauthaven,Nimbral,Aristocratic,0.0
282,Rauthaven,Nimbral,Wealthy,55.0
282,Rauthaven,Nimbral,Comfortable,337.0
282,Rauthaven,Nimbral,Modest,824.0
282,Rauthaven,Nimbral,Poor,1365.0
282,Rauthaven,Nimbral,Squalid,1246.0
282,Rauthaven,Nimbral,Wretched,219.0
283,Sombor,Nimbral,Aristocratic,0.0
283,Sombor,Nimbral,Wealthy,1.0
283,Sombor,Nimbral,Comfortable,28.0
283,Sombor,Nimbral,Modest,103.0
283,Sombor,Nimbral,Poor,177.0
283,Sombor,Nimbral,Squalid,92.0
283,Sombor,Nimbral,Wretched,6.0
284,Suthaven,Nimbral,Aristocratic,0.0
284,Suthaven,Nimbral,Wealthy,1.0
284,Suthaven,Nimbral,Comfortable,6.0
284,Suthaven,Nimbral,Modest,14.0
284,Suthaven,Nimbral,Poor,47.0
284,Suthaven,Nimbral,Squalid,36.0
284,Suthaven,Nimbral,Wretched,1.0
285,Tethmor,Nimbral,Aristocratic,0.0
285,Tethmor,Nimbral,Wealthy,48.0
285,Tethmor,Nimbral,Comfortable,305.0
285,Tethmor,Nimbral,Modest,651.0
285,Tethmor,Nimbral,Poor,1435.0
285,Tethmor,Nimbral,Squalid,1081.0
285,Tethmor,Nimbral,Wretched,232.0
286,Vindal,Nimbral,Aristocratic,0.0
286,Vindal,Nimbral,Wealthy,1.0
286,Vindal,Nimbral,Comfortable,11.0
286,Vindal,Nimbral,Modest,25.0
286,Vindal,Nimbral,Poor,53.0
286,Vindal,Nimbral,Squalid,49.0
286,Vindal,Nimbral,Wretched,2.0
287,Ordulin,Sembia,Aristocratic,42.0
287,Ordulin,Sembia,Wealthy,708.0
287,Ordulin,Sembia,Comfortable,2815.0
287,Ordulin,Sembia,Modest,4770.0
287,Ordulin,Sembia,Poor,12057.0
287,Ordulin,Sembia,Squalid,13186.0
287,Ordulin,Sembia,Wretched,3596.0
288,Daerlun,Sembia,Aristocratic,4.0
288,Daerlun,Sembia,Wealthy,888.0
288,Daerlun,Sembia,Comfortable,3821.0
288,Daerlun,Sembia,Modest,6787.0
288,Daerlun,Sembia,Poor,16807.0
288,Daerlun,Sembia,Squalid,10959.0
288,Daerlun,Sembia,Wretched,4179.0
289,Huddagh,Sembia,Aristocratic,1.0
289,Huddagh,Sembia,Wealthy,73.0
289,Huddagh,Sembia,Comfortable,422.0
289,Huddagh,Sembia,Modest,1180.0
289,Huddagh,Sembia,Poor,2319.0
289,Huddagh,Sembia,Squalid,1705.0
289,Huddagh,Sembia,Wretched,415.0
290,Kulta,Sembia,Aristocratic,1.0
290,Kulta,Sembia,Wealthy,92.0
290,Kulta,Sembia,Comfortable,544.0
290,Kulta,Sembia,Modest,1636.0
290,Kulta,Sembia,Poor,2214.0
290,Kulta,Sembia,Squalid,2191.0
290,Kulta,Sembia,Wretched,558.0
291,Mulhessen,Sembia,Aristocratic,40.0
291,Mulhessen,Sembia,Wealthy,328.0
291,Mulhessen,Sembia,Comfortable,1876.0
291,Mulhessen,Sembia,Modest,3356.0
291,Mulhessen,Sembia,Poor,8758.0
291,Mulhessen,Sembia,Squalid,6773.0
291,Mulhessen,Sembia,Wretched,1426.0
292,Saerb,Sembia,Aristocratic,50.0
292,Saerb,Sembia,Wealthy,697.0
292,Saerb,Sembia,Comfortable,2061.0
292,Saerb,Sembia,Modest,3657.0
292,Saerb,Sembia,Poor,9107.0
292,Saerb,Sembia,Squalid,9375.0
292,Saerb,Sembia,Wretched,2327.0
293,Saerloon,Sembia,Aristocratic,82.0
293,Saerloon,Sembia,Wealthy,1697.0
293,Saerloon,Sembia,Comfortable,7395.0
293,Saerloon,Sembia,Modest,10578.0
293,Saerloon,Sembia,Poor,19143.0
293,Saerloon,Sembia,Squalid,21050.0
293,Saerloon,Sembia,Wretched,3135.0
294,Selgaunt,Sembia,Aristocratic,158.0
294,Selgaunt,Sembia,Wealthy,1099.0
294,Selgaunt,Sembia,Comfortable,7183.0
294,Selgaunt,Sembia,Modest,8238.0
294,Selgaunt,Sembia,Poor,18297.0
294,Selgaunt,Sembia,Squalid,21096.0
294,Selgaunt,Sembia,Wretched,4364.0
295,Surd,Sembia,Aristocratic,60.0
295,Surd,Sembia,Wealthy,716.0
295,Surd,Sembia,Comfortable,2547.0
295,Surd,Sembia,Modest,5091.0
295,Surd,Sembia,Poor,9176.0
295,Surd,Sembia,Squalid,9711.0
295,Surd,Sembia,Wretched,1365.0
296,Tulbegh,Sembia,Aristocratic,59.0
296,Tulbegh,Sembia,Wealthy,769.0
296,Tulbegh,Sembia,Comfortable,2760.0
296,Tulbegh,Sembia,Modest,3624.0
296,Tulbegh,Sembia,Poor,8957.0
296,Tulbegh,Sembia,Squalid,10467.0
296,Tulbegh,Sembia,Wretched,1784.0
297,Uarhold,Sembia,Aristocratic,3.0
297,Uarhold,Sembia,Wealthy,117.0
297,Uarhold,Sembia,Comfortable,543.0
297,Uarhold,Sembia,Modest,1183.0
297,Uarhold,Sembia,Poor,2516.0
297,Uarhold,Sembia,Squalid,1714.0
297,Uarhold,Sembia,Wretched,547.0
298,Urmlaspyr,Sembia,Aristocratic,2.0
298,Urmlaspyr,Sembia,Wealthy,86.0
298,Urmlaspyr,Sembia,Comfortable,376.0
298,Urmlaspyr,Sembia,Modest,661.0
298,Urmlaspyr,Sembia,Poor,1801.0
298,Urmlaspyr,Sembia,Squalid,1658.0
298,Urmlaspyr,Sembia,Wretched,195.0
299,Yhaunn,Sembia,Aristocratic,27.0
299,Yhaunn,Sembia,Wealthy,314.0
299,Yhaunn,Sembia,Comfortable,2319.0
299,Yhaunn,Sembia,Modest,2117.0
299,Yhaunn,Sembia,Poor,5908.0
299,Yhaunn,Sembia,Squalid,5869.0
299,Yhaunn,Sembia,Wretched,1081.0
300,Yuthgalaunt,Sembia,Aristocratic,0.0
300,Yuthgalaunt,Sembia,Wealthy,41.0
300,Yuthgalaunt,Sembia,Comfortable,174.0
300,Yuthgalaunt,Sembia,Modest,549.0
300,Yuthgalaunt,Sembia,Poor,934.0
300,Yuthgalaunt,Sembia,Squalid,686.0
300,Yuthgalaunt,Sembia,Wretched,226.0
301,Sundice,Sossal,Aristocratic,0.0
301,Sundice,Sossal,Wealthy,29.0
301,Sundice,Sossal,Comfortable,114.0
301,Sundice,Sossal,Modest,302.0
301,Sundice,Sossal,Poor,577.0
301,Sundice,Sossal,Squalid,434.0
301,Sundice,Sossal,Wretched,80.0
302,Sundice,Sossal,Aristocratic,1.0
302,Sundice,Sossal,Wealthy,99.0
302,Sundice,Sossal,Comfortable,502.0
302,Sundice,Sossal,Modest,945.0
302,Sundice,Sossal,Poor,2423.0
302,Sundice,Sossal,Squalid,1650.0
302,Sundice,Sossal,Wretched,395.0
303,Dharvil,Sossal,Aristocratic,0.0
303,Dharvil,Sossal,Wealthy,36.0
303,Dharvil,Sossal,Comfortable,129.0
303,Dharvil,Sossal,Modest,467.0
303,Dharvil,Sossal,Poor,673.0
303,Dharvil,Sossal,Squalid,522.0
303,Dharvil,Sossal,Wretched,58.0
304,Naupau,Sossal,Aristocratic,0.0
304,Naupau,Sossal,Wealthy,1.0
304,Naupau,Sossal,Comfortable,40.0
304,Naupau,Sossal,Modest,102.0
304,Naupau,Sossal,Poor,341.0
304,Naupau,Sossal,Squalid,287.0
304,Naupau,Sossal,Wretched,10.0
305,Shannath,Sossal,Aristocratic,0.0
305,Shannath,Sossal,Wealthy,18.0
305,Shannath,Sossal,Comfortable,102.0
305,Shannath,Sossal,Modest,311.0
305,Shannath,Sossal,Poor,451.0
305,Shannath,Sossal,Squalid,357.0
305,Shannath,Sossal,Wretched,66.0
306,Uldfest,Sossal,Aristocratic,0.0
306,Uldfest,Sossal,Wealthy,17.0
306,Uldfest,Sossal,Comfortable,108.0
306,Uldfest,Sossal,Modest,326.0
306,Uldfest,Sossal,Poor,500.0
306,Uldfest,Sossal,Squalid,265.0
306,Uldfest,Sossal,Wretched,66.0
307,Darromar,Tethyr,Aristocratic,82.0
307,Darromar,Tethyr,Wealthy,746.0
307,Darromar,Tethyr,Comfortable,5367.0
307,Darromar,Tethyr,Modest,11383.0
307,Darromar,Tethyr,Poor,21285.0
307,Darromar,Tethyr,Squalid,22231.0
307,Darromar,Tethyr,Wretched,3882.0
308,Abbor,Tethyr,Aristocratic,0.0
308,Abbor,Tethyr,Wealthy,0.0
308,Abbor,Tethyr,Comfortable,8.0
308,Abbor,Tethyr,Modest,15.0
308,Abbor,Tethyr,Poor,29.0
308,Abbor,Tethyr,Squalid,27.0
308,Abbor,Tethyr,Wretched,0.0
309,Banshivale,Tethyr,Aristocratic,0.0
309,Banshivale,Tethyr,Wealthy,6.0
309,Banshivale,Tethyr,Comfortable,50.0
309,Banshivale,Tethyr,Modest,105.0
309,Banshivale,Tethyr,Poor,268.0
309,Banshivale,Tethyr,Squalid,130.0
309,Banshivale,Tethyr,Wretched,9.0
310,Barrowsmorn,Tethyr,Aristocratic,0.0
310,Barrowsmorn,Tethyr,Wealthy,2.0
310,Barrowsmorn,Tethyr,Comfortable,43.0
310,Barrowsmorn,Tethyr,Modest,105.0
310,Barrowsmorn,Tethyr,Poor,264.0
310,Barrowsmorn,Tethyr,Squalid,175.0
310,Barrowsmorn,Tethyr,Wretched,13.0
311,Brost,Tethyr,Aristocratic,0.0
311,Brost,Tethyr,Wealthy,4.0
311,Brost,Tethyr,Comfortable,29.0
311,Brost,Tethyr,Modest,83.0
311,Brost,Tethyr,Poor,236.0
311,Brost,Tethyr,Squalid,150.0
311,Brost,Tethyr,Wretched,12.0
312,Cayr Thalwood,Tethyr,Aristocratic,0.0
312,Cayr Thalwood,Tethyr,Wealthy,0.0
312,Cayr Thalwood,Tethyr,Comfortable,20.0
312,Cayr Thalwood,Tethyr,Modest,59.0
312,Cayr Thalwood,Tethyr,Poor,104.0
312,Cayr Thalwood,Tethyr,Squalid,72.0
312,Cayr Thalwood,Tethyr,Wretched,5.0
313,Colbertann,Tethyr,Aristocratic,0.0
313,Colbertann,Tethyr,Wealthy,2.0
313,Colbertann,Tethyr,Comfortable,32.0
313,Colbertann,Tethyr,Modest,98.0
313,Colbertann,Tethyr,Poor,185.0
313,Colbertann,Tethyr,Squalid,124.0
313,Colbertann,Tethyr,Wretched,8.0
314,Daraqadim,Tethyr,Aristocratic,0.0
314,Daraqadim,Tethyr,Wealthy,2.0
314,Daraqadim,Tethyr,Comfortable,33.0
314,Daraqadim,Tethyr,Modest,133.0
314,Daraqadim,Tethyr,Poor,235.0
314,Daraqadim,Tethyr,Squalid,129.0
314,Daraqadim,Tethyr,Wretched,9.0
315,Dunod,Tethyr,Aristocratic,0.0
315,Dunod,Tethyr,Wealthy,0.0
315,Dunod,Tethyr,Comfortable,6.0
315,Dunod,Tethyr,Modest,10.0
315,Dunod,Tethyr,Poor,46.0
315,Dunod,Tethyr,Squalid,34.0
315,Dunod,Tethyr,Wretched,1.0
316,Elbencourt,Tethyr,Aristocratic,0.0
316,Elbencourt,Tethyr,Wealthy,2.0
316,Elbencourt,Tethyr,Comfortable,55.0
316,Elbencourt,Tethyr,Modest,86.0
316,Elbencourt,Tethyr,Poor,271.0
316,Elbencourt,Tethyr,Squalid,159.0
316,Elbencourt,Tethyr,Wretched,8.0
317,Fort Agis,Tethyr,Aristocratic,0.0
317,Fort Agis,Tethyr,Wealthy,2.0
317,Fort Agis,Tethyr,Comfortable,16.0
317,Fort Agis,Tethyr,Modest,55.0
317,Fort Agis,Tethyr,Poor,108.0
317,Fort Agis,Tethyr,Squalid,95.0
317,Fort Agis,Tethyr,Wretched,4.0
318,Fort Calim,Tethyr,Aristocratic,0.0
318,Fort Calim,Tethyr,Wealthy,1.0
318,Fort Calim,Tethyr,Comfortable,36.0
318,Fort Calim,Tethyr,Modest,141.0
318,Fort Calim,Tethyr,Poor,238.0
318,Fort Calim,Tethyr,Squalid,165.0
318,Fort Calim,Tethyr,Wretched,7.0
319,Fort Teqlar,Tethyr,Aristocratic,0.0
319,Fort Teqlar,Tethyr,Wealthy,2.0
319,Fort Teqlar,Tethyr,Comfortable,14.0
319,Fort Teqlar,Tethyr,Modest,28.0
319,Fort Teqlar,Tethyr,Poor,103.0
319,Fort Teqlar,Tethyr,Squalid,51.0
319,Fort Teqlar,Tethyr,Wretched,5.0
320,Grapton,Tethyr,Aristocratic,0.0
320,Grapton,Tethyr,Wealthy,4.0
320,Grapton,Tethyr,Comfortable,44.0
320,Grapton,Tethyr,Modest,110.0
320,Grapton,Tethyr,Poor,320.0
320,Grapton,Tethyr,Squalid,182.0
320,Grapton,Tethyr,Wretched,15.0
321,Hostim,Tethyr,Aristocratic,0.0
321,Hostim,Tethyr,Wealthy,1.0
321,Hostim,Tethyr,Comfortable,49.0
321,Hostim,Tethyr,Modest,138.0
321,Hostim,Tethyr,Poor,239.0
321,Hostim,Tethyr,Squalid,175.0
321,Hostim,Tethyr,Wretched,10.0
322,Ithal Pass,Tethyr,Aristocratic,0.0
322,Ithal Pass,Tethyr,Wealthy,1.0
322,Ithal Pass,Tethyr,Comfortable,38.0
322,Ithal Pass,Tethyr,Modest,112.0
322,Ithal Pass,Tethyr,Poor,253.0
322,Ithal Pass,Tethyr,Squalid,136.0
322,Ithal Pass,Tethyr,Wretched,10.0
323,Jhaansciim,Tethyr,Aristocratic,0.0
323,Jhaansciim,Tethyr,Wealthy,1.0
323,Jhaansciim,Tethyr,Comfortable,41.0
323,Jhaansciim,Tethyr,Modest,65.0
323,Jhaansciim,Tethyr,Poor,251.0
323,Jhaansciim,Tethyr,Squalid,221.0
323,Jhaansciim,Tethyr,Wretched,13.0
324,Khanall,Tethyr,Aristocratic,4.0
324,Khanall,Tethyr,Wealthy,81.0
324,Khanall,Tethyr,Comfortable,492.0
324,Khanall,Tethyr,Modest,1054.0
324,Khanall,Tethyr,Poor,2694.0
324,Khanall,Tethyr,Squalid,2144.0
324,Khanall,Tethyr,Wretched,325.0
325,Kirgard,Tethyr,Aristocratic,1.0
325,Kirgard,Tethyr,Wealthy,93.0
325,Kirgard,Tethyr,Comfortable,464.0
325,Kirgard,Tethyr,Modest,1091.0
325,Kirgard,Tethyr,Poor,2337.0
325,Kirgard,Tethyr,Squalid,1523.0
325,Kirgard,Tethyr,Wretched,218.0
326,Krennasar,Tethyr,Aristocratic,0.0
326,Krennasar,Tethyr,Wealthy,1.0
326,Krennasar,Tethyr,Comfortable,30.0
326,Krennasar,Tethyr,Modest,62.0
326,Krennasar,Tethyr,Poor,238.0
326,Krennasar,Tethyr,Squalid,158.0
326,Krennasar,Tethyr,Wretched,10.0
327,Kzelter,Tethyr,Aristocratic,2.0
327,Kzelter,Tethyr,Wealthy,126.0
327,Kzelter,Tethyr,Comfortable,588.0
327,Kzelter,Tethyr,Modest,1723.0
327,Kzelter,Tethyr,Poor,3230.0
327,Kzelter,Tethyr,Squalid,2049.0
327,Kzelter,Tethyr,Wretched,349.0
328,Lhestyn’s Hearth,Tethyr,Aristocratic,1.0
328,Lhestyn’s Hearth,Tethyr,Wealthy,43.0
328,Lhestyn’s Hearth,Tethyr,Comfortable,269.0
328,Lhestyn’s Hearth,Tethyr,Modest,415.0
328,Lhestyn’s Hearth,Tethyr,Poor,1162.0
328,Lhestyn’s Hearth,Tethyr,Squalid,790.0
328,Lhestyn’s Hearth,Tethyr,Wretched,279.0
329,Loranse,Tethyr,Aristocratic,0.0
329,Loranse,Tethyr,Wealthy,152.0
329,Loranse,Tethyr,Comfortable,598.0
329,Loranse,Tethyr,Modest,1274.0
329,Loranse,Tethyr,Poor,2386.0
329,Loranse,Tethyr,Squalid,1519.0
329,Loranse,Tethyr,Wretched,593.0
330,Lyllburg,Tethyr,Aristocratic,0.0
330,Lyllburg,Tethyr,Wealthy,1.0
330,Lyllburg,Tethyr,Comfortable,37.0
330,Lyllburg,Tethyr,Modest,128.0
330,Lyllburg,Tethyr,Poor,232.0
330,Lyllburg,Tethyr,Squalid,152.0
330,Lyllburg,Tethyr,Wretched,8.0
331,Marakir,Tethyr,Aristocratic,0.0
331,Marakir,Tethyr,Wealthy,141.0
331,Marakir,Tethyr,Comfortable,593.0
331,Marakir,Tethyr,Modest,1603.0
331,Marakir,Tethyr,Poor,2657.0
331,Marakir,Tethyr,Squalid,1595.0
331,Marakir,Tethyr,Wretched,346.0
332,Maratimmir,Tethyr,Aristocratic,3.0
332,Maratimmir,Tethyr,Wealthy,106.0
332,Maratimmir,Tethyr,Comfortable,536.0
332,Maratimmir,Tethyr,Modest,1690.0
332,Maratimmir,Tethyr,Poor,2333.0
332,Maratimmir,Tethyr,Squalid,1467.0
332,Maratimmir,Tethyr,Wretched,450.0
333,Masamount,Tethyr,Aristocratic,0.0
333,Masamount,Tethyr,Wealthy,2.0
333,Masamount,Tethyr,Comfortable,39.0
333,Masamount,Tethyr,Modest,171.0
333,Masamount,Tethyr,Poor,283.0
333,Masamount,Tethyr,Squalid,193.0
333,Masamount,Tethyr,Wretched,9.0
334,Monguldarath,Tethyr,Aristocratic,3.0
334,Monguldarath,Tethyr,Wealthy,93.0
334,Monguldarath,Tethyr,Comfortable,533.0
334,Monguldarath,Tethyr,Modest,1127.0
334,Monguldarath,Tethyr,Poor,2288.0
334,Monguldarath,Tethyr,Squalid,1868.0
334,Monguldarath,Tethyr,Wretched,223.0
335,Morninggold Keep,Tethyr,Aristocratic,53.0
335,Morninggold Keep,Tethyr,Wealthy,159.0
335,Morninggold Keep,Tethyr,Comfortable,1086.0
335,Morninggold Keep,Tethyr,Modest,2079.0
335,Morninggold Keep,Tethyr,Poor,3576.0
335,Morninggold Keep,Tethyr,Squalid,4002.0
335,Morninggold Keep,Tethyr,Wretched,984.0
336,Mosstone,Tethyr,Aristocratic,0.0
336,Mosstone,Tethyr,Wealthy,20.0
336,Mosstone,Tethyr,Comfortable,115.0
336,Mosstone,Tethyr,Modest,167.0
336,Mosstone,Tethyr,Poor,559.0
336,Mosstone,Tethyr,Squalid,342.0
336,Mosstone,Tethyr,Wretched,65.0
337,Mount Noblesse,Tethyr,Aristocratic,3.0
337,Mount Noblesse,Tethyr,Wealthy,129.0
337,Mount Noblesse,Tethyr,Comfortable,549.0
337,Mount Noblesse,Tethyr,Modest,1308.0
337,Mount Noblesse,Tethyr,Poor,2559.0
337,Mount Noblesse,Tethyr,Squalid,1881.0
337,Mount Noblesse,Tethyr,Wretched,337.0
338,Myratma,Tethyr,Aristocratic,225.0
338,Myratma,Tethyr,Wealthy,512.0
338,Myratma,Tethyr,Comfortable,6412.0
338,Myratma,Tethyr,Modest,9466.0
338,Myratma,Tethyr,Poor,15607.0
338,Myratma,Tethyr,Squalid,13603.0
338,Myratma,Tethyr,Wretched,2595.0
339,Myth Dyraalis,Tethyr,Aristocratic,3.0
339,Myth Dyraalis,Tethyr,Wealthy,159.0
339,Myth Dyraalis,Tethyr,Comfortable,525.0
339,Myth Dyraalis,Tethyr,Modest,1396.0
339,Myth Dyraalis,Tethyr,Poor,2670.0
339,Myth Dyraalis,Tethyr,Squalid,2337.0
339,Myth Dyraalis,Tethyr,Wretched,272.0
340,Nomerritin,Tethyr,Aristocratic,0.0
340,Nomerritin,Tethyr,Wealthy,0.0
340,Nomerritin,Tethyr,Comfortable,32.0
340,Nomerritin,Tethyr,Modest,58.0
340,Nomerritin,Tethyr,Poor,253.0
340,Nomerritin,Tethyr,Squalid,179.0
340,Nomerritin,Tethyr,Wretched,11.0
341,Pansemil,Tethyr,Aristocratic,0.0
341,Pansemil,Tethyr,Wealthy,2.0
341,Pansemil,Tethyr,Comfortable,12.0
341,Pansemil,Tethyr,Modest,32.0
341,Pansemil,Tethyr,Poor,99.0
341,Pansemil,Tethyr,Squalid,64.0
341,Pansemil,Tethyr,Wretched,5.0
342,Port Kir,Tethyr,Aristocratic,2.0
342,Port Kir,Tethyr,Wealthy,74.0
342,Port Kir,Tethyr,Comfortable,427.0
342,Port Kir,Tethyr,Modest,1607.0
342,Port Kir,Tethyr,Poor,2231.0
342,Port Kir,Tethyr,Squalid,1602.0
342,Port Kir,Tethyr,Wretched,425.0
343,Qian Hillfort,Tethyr,Aristocratic,0.0
343,Qian Hillfort,Tethyr,Wealthy,0.0
343,Qian Hillfort,Tethyr,Comfortable,4.0
343,Qian Hillfort,Tethyr,Modest,9.0
343,Qian Hillfort,Tethyr,Poor,18.0
343,Qian Hillfort,Tethyr,Squalid,6.0
343,Qian Hillfort,Tethyr,Wretched,0.0
344,Riatavin,Tethyr,Aristocratic,30.0
344,Riatavin,Tethyr,Wealthy,351.0
344,Riatavin,Tethyr,Comfortable,1712.0
344,Riatavin,Tethyr,Modest,2244.0
344,Riatavin,Tethyr,Poor,4746.0
344,Riatavin,Tethyr,Squalid,5433.0
